[2025-02-03 17:46:46.202679] [0x0000007fb948d010] [MocapTag] [0x0000550f] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:46:53.897094] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2603] , 7.89565, 0.0202389, -0.216274, -0.149343, -0.999922, 0.0077668, 0.00825163, 0.0051952, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.899514] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2604] , 7.89565, 0.0203302, -0.216262, -0.149242, -0.999918, 0.00795029, 0.00864695, 0.00512255, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.904828] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2605] , 7.89565, 0.0203302, -0.216262, -0.149242, -0.999918, 0.00795029, 0.00864695, 0.00512255, 0.00913698, 0, 0.0101427, -0.0370026, 0.078987, 0, 
[2025-02-03 17:46:53.905431] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2606] , 7.89565, 0.0203302, -0.216262, -0.149242, -0.999918, 0.00795029, 0.00864695, 0.00512255, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.908608] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2607] , 7.90566, 0.0203302, -0.216262, -0.149242, -0.999918, 0.00795029, 0.00864695, 0.00512255, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.911835] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2608] , 7.90566, 0.0200021, -0.21633, -0.149326, -0.999911, 0.00823889, 0.00877115, 0.00570935, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.914497] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2609] , 7.90566, 0.0200021, -0.21633, -0.149326, -0.999911, 0.00823889, 0.00877115, 0.00570935, -0.032809, -0.00679976, -0.00843975, -0.0588894, 0, 0.118077, 
[2025-02-03 17:46:53.917340] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2610] , 7.91565, 0.0200021, -0.21633, -0.149326, -0.999911, 0.00823889, 0.00877115, 0.00570935, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.919885] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2611] , 7.91565, 0.0197668, -0.213678, -0.151724, -0.999967, -0.00534063, -0.000252405, 0.00610517, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.923536] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2612] , 7.91565, 0.0197668, -0.213678, -0.151724, -0.999967, -0.00534063, -0.000252405, 0.00610517, -0.0235307, 0.265208, -0.239793, -625.592, -1.78871, 0.0648703, 
[2025-02-03 17:46:53.927030] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2613] , 7.92564, 0.0197668, -0.213678, -0.151724, -0.999967, -0.00534063, -0.000252405, 0.00610517, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.930788] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2614] , 7.92564, 0.022052, -0.214779, -0.145795, -0.99973, 0.0115267, 0.0198417, 0.00353273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.932874] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2615] , 7.92564, 0.022052, -0.214779, -0.145795, -0.99973, 0.0115267, 0.0198417, 0.00353273, 0.228517, -0.110176, 0.592924, 624.929, 4.00412, -0.4686, 
[2025-02-03 17:46:53.934957] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2616] , 7.92564, 0.022052, -0.214779, -0.145795, -0.99973, 0.0115267, 0.0198417, 0.00353273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.937837] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2617] , 7.93565, 0.022052, -0.214779, -0.145795, -0.99973, 0.0115267, 0.0198417, 0.00353273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.940238] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2618] , 7.93565, 0.0212888, -0.214554, -0.145833, -0.999781, 0.0110017, 0.0172378, 0.004379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.943783] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2619] , 7.93565, 0.0212888, -0.214554, -0.145833, -0.999781, 0.0110017, 0.0172378, 0.004379, -0.0763222, 0.0225187, -0.00376249, 0.104332, -0.522312, 0.161396, 
[2025-02-03 17:46:53.946580] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2620] , 7.94563, 0.0212888, -0.214554, -0.145833, -0.999781, 0.0110017, 0.0172378, 0.004379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.949251] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2621] , 7.94563, 0.0213709, -0.214532, -0.145864, -0.99976, 0.0116927, 0.0180875, 0.00398677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.951956] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2622] , 7.94563, 0.0213709, -0.214532, -0.145864, -0.99976, 0.0116927, 0.0180875, 0.00398677, 0.00821113, 0.00220093, -0.00313791, -0.137711, 0.170236, -0.0740725, 
[2025-02-03 17:46:53.954482] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2623] , 7.94563, 0.0213709, -0.214532, -0.145864, -0.99976, 0.0116927, 0.0180875, 0.00398677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.958583] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2624] , 7.95565, 0.0213709, -0.214532, -0.145864, -0.99976, 0.0116927, 0.0180875, 0.00398677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.961176] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2625] , 7.95565, 0.0214548, -0.214612, -0.145714, -0.999753, 0.0114181, 0.018588, 0.004284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.963758] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2626] , 7.95565, 0.0214548, -0.214612, -0.145714, -0.999753, 0.0114181, 0.018588, 0.004284, 0.00838797, -0.00797328, 0.0149649, 0.0534058, 0.0996657, 0.0596488, 
[2025-02-03 17:46:53.966967] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2627] , 7.96564, 0.0214548, -0.214612, -0.145714, -0.999753, 0.0114181, 0.018588, 0.004284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.969308] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2628] , 7.96564, 0.0215555, -0.214692, -0.145625, -0.999731, 0.0117523, 0.0195122, 0.00428063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.973911] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2629] , 7.96564, 0.0215555, -0.214692, -0.145625, -0.999731, 0.0117523, 0.0195122, 0.00428063, 0.0100746, -0.00801711, 0.00891108, -0.0677824, 0.184552, 0, 
[2025-02-03 17:46:53.976269] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2630] , 7.97565, 0.0215555, -0.214692, -0.145625, -0.999731, 0.0117523, 0.0195122, 0.00428063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.978779] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2631] , 7.97565, 0.0208933, -0.214612, -0.148475, -0.999906, 0.00477131, 0.0115469, 0.00569733, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.981538] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2632] , 7.97565, 0.0208933, -0.214612, -0.148475, -0.999906, 0.00477131, 0.0115469, 0.00569733, -0.0662175, 0.00801372, -0.28499, 1.40095, -1.58837, 0.248253, 
[2025-02-03 17:46:53.985521] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2633] , 7.97565, 0.0208933, -0.214612, -0.148475, -0.999906, 0.00477131, 0.0115469, 0.00569733, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.988715] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2634] , 7.98566, 0.0208933, -0.214612, -0.148475, -0.999906, 0.00477131, 0.0115469, 0.00569733, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.991118] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2635] , 7.98566, 0.0206415, -0.214859, -0.148618, -0.999906, 0.00487019, 0.0117352, 0.00521514, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:53.993996] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2636] , 7.98566, 0.0206415, -0.214859, -0.148618, -0.999906, 0.00487019, 0.0117352, 0.00521514, -0.0251864, -0.0247062, -0.0143405, 0, 0.0380183, -0.0960383, 
[2025-02-03 17:46:53.996869] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2637] , 7.99564, 0.0206415, -0.214859, -0.148618, -0.999906, 0.00487019, 0.0117352, 0.00521514, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.000016] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2638] , 7.99564, 0.020704, -0.214705, -0.148465, -0.999904, 0.00494406, 0.01172, 0.00546725, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.002080] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2639] , 7.99564, 0.020704, -0.214705, -0.148465, -0.999904, 0.00494406, 0.01172, 0.00546725, 0.00624801, 0.0154542, 0.0153768, 0, 0, 0.0505904, 
[2025-02-03 17:46:54.005280] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2640] , 7.99564, 0.020704, -0.214705, -0.148465, -0.999904, 0.00494406, 0.01172, 0.00546725, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.008068] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2641] , 8.00565, 0.020704, -0.214705, -0.148465, -0.999904, 0.00494406, 0.01172, 0.00546725, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.011556] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2642] , 8.00565, 0.0206287, -0.214938, -0.148587, -0.999909, 0.00467737, 0.0115094, 0.00531861, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.013623] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2643] , 8.00565, 0.0206287, -0.214938, -0.148587, -0.999909, 0.00467737, 0.0115094, 0.00531861, -0.00752919, -0.0233823, -0.0122322, 0.0539303, -0.0416955, 0, 
[2025-02-03 17:46:54.015912] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2644] , 8.00565, 0.0206287, -0.214938, -0.148587, -0.999909, 0.00467737, 0.0115094, 0.00531861, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.018504] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2645] , 8.01565, 0.0205525, -0.215246, -0.149005, -0.999913, 0.00489001, 0.0108891, 0.00564061, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.023300] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2646] , 8.01565, 0.0205525, -0.215246, -0.149005, -0.999913, 0.00489001, 0.0108891, 0.00564061, -0.00761876, -0.0307157, -0.0417688, -0.0425577, -0.124598, 0.0642705, 
[2025-02-03 17:46:54.024852] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2647] , 8.01565, 0.0205525, -0.215246, -0.149005, -0.999913, 0.00489001, 0.0108891, 0.00564061, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.027322] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2648] , 8.02566, 0.0205525, -0.215246, -0.149005, -0.999913, 0.00489001, 0.0108891, 0.00564061, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.029948] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2649] , 8.02566, 0.0208978, -0.215021, -0.148486, -0.99992, 0.00593033, 0.0100321, 0.00498534, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.033530] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2650] , 8.02566, 0.0208978, -0.215021, -0.148486, -0.99992, 0.00593033, 0.0100321, 0.00498534, 0.0345291, 0.0224501, 0.0518977, -0.205779, -0.171821, -0.129861, 
[2025-02-03 17:46:54.037662] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2651] , 8.03565, 0.0208978, -0.215021, -0.148486, -0.99992, 0.00593033, 0.0100321, 0.00498534, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.040297] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2652] , 8.03565, 0.0202802, -0.216206, -0.149486, -0.999914, 0.00732276, 0.00939645, 0.00541439, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.043070] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2653] , 8.03565, 0.0202802, -0.216206, -0.149486, -0.999914, 0.00732276, 0.00939645, 0.00541439, -0.06176, -0.118458, -0.099986, -0.278687, -0.129163, 0.087655, 
[2025-02-03 17:46:54.045650] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2654] , 8.03565, 0.0202802, -0.216206, -0.149486, -0.999914, 0.00732276, 0.00939645, 0.00541439, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.048417] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2655] , 8.04565, 0.0202802, -0.216206, -0.149486, -0.999914, 0.00732276, 0.00939645, 0.00541439, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.052638] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2656] , 8.04565, 0.0201566, -0.216568, -0.149358, -0.999906, 0.0084203, 0.00913128, 0.00582126, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.055538] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2657] , 8.04565, 0.0201566, -0.216568, -0.149358, -0.999906, 0.0084203, 0.00913128, 0.00582126, -0.0123614, -0.0362522, 0.0127496, -0.219965, -0.0549285, 0.0829824, 
[2025-02-03 17:46:54.058200] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2658] , 8.05566, 0.0201566, -0.216568, -0.149358, -0.999906, 0.0084203, 0.00913128, 0.00582126, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.060763] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2659] , 8.05566, 0.0203299, -0.216338, -0.149416, -0.999917, 0.00824253, 0.00840526, 0.00529177, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.063528] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2660] , 8.05566, 0.0203299, -0.216338, -0.149416, -0.999917, 0.00824253, 0.00840526, 0.00529177, 0.0173347, 0.0230374, -0.00577832, 0.0373125, -0.144114, -0.107449, 
[2025-02-03 17:46:54.066650] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2661] , 8.06564, 0.0203299, -0.216338, -0.149416, -0.999917, 0.00824253, 0.00840526, 0.00529177, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.069733] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2662] , 8.06564, 0.020212, -0.216394, -0.149357, -0.999919, 0.00778127, 0.00854236, 0.00533477, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.072407] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2663] , 8.06564, 0.020212, -0.216394, -0.149357, -0.999919, 0.00778127, 0.00854236, 0.00533477, -0.011791, -0.00563594, 0.00587792, 0.0920296, 0, 0, 
[2025-02-03 17:46:54.074998] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2664] , 8.06564, 0.020212, -0.216394, -0.149357, -0.999919, 0.00778127, 0.00854236, 0.00533477, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.077663] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2665] , 8.07565, 0.020212, -0.216394, -0.149357, -0.999919, 0.00778127, 0.00854236, 0.00533477, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.080171] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2666] , 8.07565, 0.0203058, -0.21634, -0.149258, -0.999914, 0.00814251, 0.00877753, 0.00528484, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.084785] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2667] , 8.07565, 0.0203058, -0.21634, -0.149258, -0.999914, 0.00814251, 0.00877753, 0.00528484, 0.00937656, 0.00542723, 0.00989263, -0.0724316, 0.046725, 0, 
[2025-02-03 17:46:54.087564] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2668] , 8.08565, 0.0203058, -0.21634, -0.149258, -0.999914, 0.00814251, 0.00877753, 0.00528484, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.090282] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2669] , 8.08565, 0.0202056, -0.216272, -0.149417, -0.999929, 0.0075469, 0.00756912, 0.00529862, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.093092] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2670] , 8.08565, 0.0202056, -0.216272, -0.149417, -0.999929, 0.0075469, 0.00756912, 0.00529862, -0.0100208, 0.00676241, -0.0159148, 0.120449, -0.241063, 0, 
[2025-02-03 17:46:54.095667] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2671] , 8.08565, 0.0202056, -0.216272, -0.149417, -0.999929, 0.0075469, 0.00756912, 0.00529862, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.098517] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2672] , 8.09567, 0.0202056, -0.216272, -0.149417, -0.999929, 0.0075469, 0.00756912, 0.00529862, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.102703] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2673] , 8.09567, 0.0200524, -0.216143, -0.149499, -0.999907, 0.00778414, 0.00956524, 0.00578407, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.105559] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2674] , 8.09567, 0.0200524, -0.216143, -0.149499, -0.999907, 0.00778414, 0.00956524, 0.00578407, -0.0153193, 0.0129131, -0.00817468, -0.0505686, 0.398205, 0.100623, 
[2025-02-03 17:46:54.108344] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2675] , 8.10566, 0.019551, -0.213468, -0.150699, -0.99995, -0.00647704, -0.0045932, 0.00608298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.111008] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2676] , 8.10566, 0.019551, -0.213468, -0.150699, -0.99995, -0.00647704, -0.0045932, 0.00608298, -0.0501322, 0.267485, -0.120041, -625.449, -2.81471, 0.0507286, 
[2025-02-03 17:46:54.113592] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2677] , 8.10566, 0.019551, -0.213468, -0.150699, -0.99995, -0.00647704, -0.0045932, 0.00608298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.116748] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2678] , 8.11565, 0.019551, -0.213468, -0.150699, -0.99995, -0.00647704, -0.0045932, 0.00608298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.119129] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2679] , 8.11565, 0.0194425, -0.213394, -0.150928, -0.999948, -0.00693905, -0.00451347, 0.00594366, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.121973] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2680] , 8.11565, 0.0194425, -0.213394, -0.150928, -0.999948, -0.00693905, -0.00451347, 0.00594366, -0.0108501, 0.00742439, -0.022849, 0.0921965, 0, 0, 
[2025-02-03 17:46:54.124478] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2681] , 8.11565, 0.0194425, -0.213394, -0.150928, -0.999948, -0.00693905, -0.00451347, 0.00594366, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.127413] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2682] , 8.12565, 0.0194425, -0.213394, -0.150928, -0.999948, -0.00693905, -0.00451347, 0.00594366, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.131703] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2683] , 8.12565, 0.0197004, -0.213726, -0.151547, -0.999949, -0.00787637, -0.00303804, 0.00558747, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.134548] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2684] , 8.12565, 0.0197004, -0.213726, -0.151547, -0.999949, -0.00787637, -0.00303804, 0.00558747, 0.0257841, -0.0332204, -0.0618879, 0.185466, 0.295632, -0.072744, 
[2025-02-03 17:46:54.137172] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2685] , 8.13564, 0.0197004, -0.213726, -0.151547, -0.999949, -0.00787637, -0.00303804, 0.00558747, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.139602] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2686] , 8.13564, 0, 0, 0, -0, 0, 0, -0, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.142192] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2687] , 8.13564, 0, 0, 0, -0, 0, 0, -0, 0, 0, 0, 312.581, 0.598778, -1.12227, 
[2025-02-03 17:46:54.144714] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2688] , 8.13564, 0, 0, 0, -0, 0, 0, -0, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.148563] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2689] , 8.14565, 0, 0, 0, -0, 0, 0, -0, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.151171] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2690] , 8.14565, 0.0194257, -0.213454, -0.150993, -0.999948, -0.00694552, -0.00403919, 0.00625646, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.154767] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2691] , 8.14565, 0.0194257, -0.213454, -0.150993, -0.999948, -0.00694552, -0.00403919, 0.00625646, -0.0274647, 0.0271712, 0.0553858, -312.765, -0.799114, 1.25691, 
[2025-02-03 17:46:54.156930] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2692] , 8.15565, 0.0194257, -0.213454, -0.150993, -0.999948, -0.00694552, -0.00403919, 0.00625646, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.159531] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2693] , 8.15565, 0.0193942, -0.213466, -0.151076, -0.999927, -0.00725468, -0.00742185, 0.00620024, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.164008] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2694] , 8.15565, 0.0193942, -0.213466, -0.151076, -0.999927, -0.00725468, -0.00742185, 0.00620024, -0.00315266, 0, -0.00825448, 0.0660658, -0.676206, 0, 
[2025-02-03 17:46:54.166780] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2695] , 8.16565, 0.0193942, -0.213466, -0.151076, -0.999927, -0.00725468, -0.00742185, 0.00620024, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.169265] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2696] , 8.16565, 0.0195517, -0.213396, -0.150981, -0.999945, -0.00698714, -0.0046423, 0.00623403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.172077] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2697] , 8.16565, 0.0195517, -0.213396, -0.150981, -0.999945, -0.00698714, -0.0046423, 0.00623403, 0.0157521, 0.00693246, 0.00943169, -0.056982, 0.555608, 0, 
[2025-02-03 17:46:54.174611] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2698] , 8.16565, 0.0195517, -0.213396, -0.150981, -0.999945, -0.00698714, -0.0046423, 0.00623403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.179202] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2699] , 8.17564, 0.0195517, -0.213396, -0.150981, -0.999945, -0.00698714, -0.0046423, 0.00623403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.181776] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2700] , 8.17564, 0.019666, -0.213599, -0.151289, -0.999956, -0.00751979, -0.0015026, 0.00536111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.184622] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2701] , 8.17564, 0.019666, -0.213599, -0.151289, -0.999956, -0.00751979, -0.0015026, 0.00536111, 0.0114288, -0.0203003, -0.0307447, 0.102305, 0.627267, -0.178851, 
[2025-02-03 17:46:54.187364] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2702] , 8.18565, 0.019666, -0.213599, -0.151289, -0.999956, -0.00751979, -0.0015026, 0.00536111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.189642] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2703] , 8.18565, 0.0194202, -0.213442, -0.151046, -0.999933, -0.00729429, -0.00663484, 0.00611763, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.192693] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2704] , 8.18565, 0.0194202, -0.213442, -0.151046, -0.999933, -0.00729429, -0.00663484, 0.00611763, -0.0245808, 0.0157412, 0.0242203, -0.0385046, -1.02555, 0.158802, 
[2025-02-03 17:46:54.195677] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2705] , 8.18565, 0.0194202, -0.213442, -0.151046, -0.999933, -0.00729429, -0.00663484, 0.00611763, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.198297] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2706] , 8.19565, 0.0195044, -0.213694, -0.151378, -0.999954, -0.00739862, -0.0015175, 0.00586607, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.201190] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2707] , 8.19565, 0.0195044, -0.213694, -0.151378, -0.999954, -0.00739862, -0.0015175, 0.00586607, 0.00842144, -0.0251654, -0.0331912, 0, 1.02319, -0.0578224, 
[2025-02-03 17:46:54.203748] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2708] , 8.19565, 0.0195044, -0.213694, -0.151378, -0.999954, -0.00739862, -0.0015175, 0.00586607, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.206860] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2709] , 8.20565, 0.0195044, -0.213694, -0.151378, -0.999954, -0.00739862, -0.0015175, 0.00586607, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:46:54.210835] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [2710] , 8.20565, 0.0193967, -0.213349, -0.150905, -0.999942, -0.00700321, -0.00543342, 0.00612607, 0, 0, 0, 0, 0, 0, 
