[2024-07-23 13:58:09.584664] [0x0000007fa7966010] [MocapTag] [0x00003de4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-23 13:58:22.393515] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4709] , 13.3916, -0.0100526, -0.243767, -1.11017, -0.999593, -0.0153311, -0.0107145, 0.0215581, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.396158] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4711] , 13.3916, -0.0100526, -0.243767, -1.11017, -0.999593, -0.0153311, -0.0107145, 0.0215581, -0.0322655, 0, -0.0323448, 0.231957, -0.0736704, 0, 
[2024-07-23 13:58:22.399798] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4712] , 13.3916, -0.0100526, -0.243767, -1.11017, -0.999593, -0.0153311, -0.0107145, 0.0215581, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.403963] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4714] , 13.4016, -0.0100526, -0.243767, -1.11017, -0.999593, -0.0153311, -0.0107145, 0.0215581, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.405677] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4715] , 13.4016, -0.0106233, -0.244251, -1.10942, -0.999541, -0.0153463, -0.016851, 0.0199351, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.408508] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4716] , 13.4016, -0.0106233, -0.244251, -1.10942, -0.999541, -0.0153463, -0.016851, 0.0199351, -0.0570695, -0.0484041, 0.0748932, 0, -1.23201, -0.304783, 
[2024-07-23 13:58:22.411150] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4717] , 13.4016, -0.0106233, -0.244251, -1.10942, -0.999541, -0.0153463, -0.016851, 0.0199351, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.413912] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4719] , 13.4116, -0.0110609, -0.244561, -1.10973, -0.999525, -0.0151728, -0.0179172, 0.0199761, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.418947] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4720] , 13.4116, -0.0110609, -0.244561, -1.10973, -0.999525, -0.0151728, -0.0179172, 0.0199761, -0.0437571, -0.0309813, -0.0308441, 0, -0.213773, 0, 
[2024-07-23 13:58:22.421502] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4721] , 13.4116, -0.0111819, -0.244071, -1.10976, -0.999541, -0.015884, -0.0161848, 0.0200984, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.424857] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4723] , 13.4216, -0.0111819, -0.244071, -1.10976, -0.999541, -0.015884, -0.0161848, 0.0200984, -0.0121006, 0.0490568, -0.00335209, 0.135469, 0.349699, 0, 
[2024-07-23 13:58:22.427192] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4724] , 13.4216, -0.0111819, -0.244071, -1.10976, -0.999541, -0.015884, -0.0161848, 0.0200984, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.429845] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4725] , 13.4216, -0.0111819, -0.244071, -1.10976, -0.999541, -0.015884, -0.0161848, 0.0200984, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.432915] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4726] , 13.4316, -0.0118008, -0.244272, -1.11018, -0.999547, -0.0157489, -0.0152583, 0.0206228, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.435551] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4728] , 13.4316, -0.0118008, -0.244272, -1.11018, -0.999547, -0.0157489, -0.0152583, 0.0206228, -0.061895, -0.0201303, -0.0422317, 0, 0.186383, 0.101408, 
[2024-07-23 13:58:22.438009] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4729] , 13.4316, -0.0118008, -0.244272, -1.11018, -0.999547, -0.0157489, -0.0152583, 0.0206228, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.440783] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4730] , 13.4316, -0.0118008, -0.244272, -1.11018, -0.999547, -0.0157489, -0.0152583, 0.0206228, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.443509] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4731] , 13.4416, -0.0120599, -0.244252, -1.11034, -0.999548, -0.016088, -0.0147139, 0.0206913, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.446336] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4733] , 13.4416, -0.0120599, -0.244252, -1.11034, -0.999548, -0.016088, -0.0147139, 0.0206913, -0.0259031, 0, -0.0154513, 0.0657082, 0.110503, 0, 
[2024-07-23 13:58:22.451368] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4734] , 13.4416, -0.0120599, -0.244252, -1.11034, -0.999548, -0.016088, -0.0147139, 0.0206913, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.454320] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4736] , 13.4516, -0.0127822, -0.244192, -1.11061, -0.999556, -0.0159024, -0.0119248, 0.0221964, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.457068] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4737] , 13.4516, -0.0127822, -0.244192, -1.11061, -0.999556, -0.0159024, -0.0119248, 0.0221964, -0.072236, 0.00597984, -0.0272221, -0.0455618, 0.561755, 0.291231, 
[2024-07-23 13:58:22.459182] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4738] , 13.4516, -0.0127822, -0.244192, -1.11061, -0.999556, -0.0159024, -0.0119248, 0.0221964, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.462055] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4739] , 13.4616, -0.0131098, -0.244325, -1.1106, -0.999579, -0.015252, -0.0107527, 0.0221943, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.467155] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4741] , 13.4616, -0.0131098, -0.244325, -1.1106, -0.999579, -0.015252, -0.0107527, 0.0221943, -0.032753, -0.0132656, 0, -0.135398, 0.231438, 0, 
[2024-07-23 13:58:22.469900] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4742] , 13.4616, -0.0131098, -0.244325, -1.1106, -0.999579, -0.015252, -0.0107527, 0.0221943, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.474802] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4744] , 13.4716, -0.0198487, -0.246669, -1.10902, -0.999618, -0.0169917, -0.00666771, 0.020733, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.475466] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4745] , 13.4716, -0.0198487, -0.246669, -1.10902, -0.999618, -0.0169917, -0.00666771, 0.020733, -0.673891, -0.234452, 0.158144, 0.327611, 0.819467, -0.303037, 
[2024-07-23 13:58:22.477420] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4746] , 13.4716, -0.0198487, -0.246669, -1.10902, -0.999618, -0.0169917, -0.00666771, 0.020733, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.482810] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4747] , 13.4816, -0.0198487, -0.246669, -1.10902, -0.999618, -0.0169917, -0.00666771, 0.020733, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.484814] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4749] , 13.4816, -0.0201564, -0.24664, -1.10923, -0.999629, -0.0160083, -0.00534063, 0.0213844, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.488300] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4750] , 13.4816, -0.0201564, -0.24664, -1.10923, -0.999629, -0.0160083, -0.00534063, 0.0213844, -0.030773, 0.0029836, -0.02151, -0.201607, 0.263327, 0.124713, 
[2024-07-23 13:58:22.490921] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4751] , 13.4816, -0.0201564, -0.24664, -1.10923, -0.999629, -0.0160083, -0.00534063, 0.0213844, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.493590] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4752] , 13.4916, -0.0204873, -0.246413, -1.10911, -0.999625, -0.0160061, -0.00359563, 0.0219174, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.497554] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4754] , 13.4916, -0.0204873, -0.246413, -1.10911, -0.999625, -0.0160061, -0.00359563, 0.0219174, -0.033094, 0.0226738, 0.0128049, 0, 0.350583, 0.100929, 
[2024-07-23 13:58:22.500888] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4755] , 13.4916, -0.0204873, -0.246413, -1.10911, -0.999625, -0.0160061, -0.00359563, 0.0219174, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.503642] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4756] , 13.5017, -0.0209491, -0.246373, -1.10942, -0.999657, -0.0142278, -0.00138032, 0.0219263, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.506436] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4758] , 13.5017, -0.0209491, -0.246373, -1.10942, -0.999657, -0.0142278, -0.00138032, 0.0219263, -0.0461731, 0.00402571, -0.0311864, -0.365376, 0.43512, 0, 
[2024-07-23 13:58:22.509911] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4759] , 13.5017, -0.0209491, -0.246373, -1.10942, -0.999657, -0.0142278, -0.00138032, 0.0219263, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.511882] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4760] , 13.5017, -0.0209491, -0.246373, -1.10942, -0.999657, -0.0142278, -0.00138032, 0.0219263, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:22.516336] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [4762] , 13.5116, -0.021319, -0.246273, -1.10958, -0.999667, -0.0130219, 0.00042497, 0.0222859, 0, 0, 0, 0, 0, 0, 
