[2025-02-03 14:43:07.888250] [0x0000007f9f196010] [MocapTag] [0x00005057] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:43:26.018284] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6681] , 19.0166, -0.00958226, -0.190926, -0.143265, -0.999863, -0.00350919, 0.0139294, 0.00826526, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.020739] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6683] , 19.0166, -0.00956899, -0.190931, -0.14327, -0.999861, -0.00354831, 0.0140656, 0.00827917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.025150] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6684] , 19.0166, -0.00956899, -0.190931, -0.14327, -0.999861, -0.00354831, 0.0140656, 0.00827917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.026175] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6685] , 19.0166, -0.00956899, -0.190931, -0.14327, -0.999861, -0.00354831, 0.0140656, 0.00827917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.031376] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6687] , 19.0267, -0.00956899, -0.190931, -0.14327, -0.999861, -0.00354831, 0.0140656, 0.00827917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.033862] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6688] , 19.0267, -0.00955473, -0.190932, -0.143299, -0.99986, -0.0035715, 0.0141065, 0.00827508, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.036674] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6689] , 19.0267, -0.00955473, -0.190932, -0.143299, -0.99986, -0.0035715, 0.0141065, 0.00827508, 0, 0, -0.0028676, 0, 0, 0, 
[2025-02-03 14:43:26.039557] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6690] , 19.0367, -0.00955473, -0.190932, -0.143299, -0.99986, -0.0035715, 0.0141065, 0.00827508, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.042968] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6692] , 19.0367, -0.00954947, -0.190923, -0.143329, -0.999859, -0.00362308, 0.0141339, 0.00828469, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.048285] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6693] , 19.0466, -0.00954947, -0.190923, -0.143329, -0.999859, -0.00362308, 0.0141339, 0.00828469, 0, 0, -0.00304536, 0, 0, 0, 
[2025-02-03 14:43:26.050397] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6694] , 19.0466, -0.00954947, -0.190923, -0.143329, -0.999859, -0.00362308, 0.0141339, 0.00828469, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.052961] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6696] , 19.0466, -0.00954908, -0.190917, -0.143379, -0.999859, -0.00365348, 0.0141226, 0.00827636, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.055853] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6697] , 19.0466, -0.00954908, -0.190917, -0.143379, -0.999859, -0.00365348, 0.0141226, 0.00827636, 0, 0, -0.00500207, 0, 0, 0, 
[2025-02-03 14:43:26.058658] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6698] , 19.0567, -0.00954908, -0.190917, -0.143379, -0.999859, -0.00365348, 0.0141226, 0.00827636, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.062603] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6700] , 19.0567, -0.00955016, -0.190915, -0.143433, -0.99986, -0.00365946, 0.014047, 0.00828113, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.065544] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6701] , 19.0567, -0.00955016, -0.190915, -0.143433, -0.99986, -0.00365946, 0.014047, 0.00828113, 0, 0, -0.00537044, 0, 0, 0, 
[2025-02-03 14:43:26.068945] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6702] , 19.0667, -0.00955016, -0.190915, -0.143433, -0.99986, -0.00365946, 0.014047, 0.00828113, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.070984] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6704] , 19.0667, -0.00956186, -0.190913, -0.143469, -0.999861, -0.00366662, 0.013969, 0.00829379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.073863] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6705] , 19.0667, -0.00956186, -0.190913, -0.143469, -0.999861, -0.00366662, 0.013969, 0.00829379, 0, 0, -0.00364365, 0, 0, 0, 
[2025-02-03 14:43:26.077677] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6706] , 19.0767, -0.00956186, -0.190913, -0.143469, -0.999861, -0.00366662, 0.013969, 0.00829379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.080454] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6707] , 19.0767, -0.00956186, -0.190913, -0.143469, -0.999861, -0.00366662, 0.013969, 0.00829379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.083122] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6709] , 19.0767, -0.00956753, -0.190912, -0.143486, -0.999862, -0.00365717, 0.013902, 0.00829884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.086327] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6710] , 19.0767, -0.00956753, -0.190912, -0.143486, -0.999862, -0.00365717, 0.013902, 0.00829884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.088943] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6711] , 19.0867, -0.00956753, -0.190912, -0.143486, -0.999862, -0.00365717, 0.013902, 0.00829884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.093338] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6713] , 19.0867, -0.00958927, -0.190917, -0.143474, -0.999864, -0.00362269, 0.0138026, 0.00830529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.095974] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6714] , 19.0867, -0.00958927, -0.190917, -0.143474, -0.999864, -0.00362269, 0.0138026, 0.00830529, -0.00217436, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.098799] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6715] , 19.0967, -0.00958927, -0.190917, -0.143474, -0.999864, -0.00362269, 0.0138026, 0.00830529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.101462] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6717] , 19.0967, -0.00959268, -0.190929, -0.143444, -0.999865, -0.00359772, 0.0136964, 0.00828697, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.104328] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6718] , 19.0967, -0.00959268, -0.190929, -0.143444, -0.999865, -0.00359772, 0.0136964, 0.00828697, 0, 0, 0.00297502, 0, 0, 0, 
[2025-02-03 14:43:26.107975] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6719] , 19.1067, -0.00959268, -0.190929, -0.143444, -0.999865, -0.00359772, 0.0136964, 0.00828697, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.110887] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6721] , 19.1067, -0.00960198, -0.190943, -0.143393, -0.999867, -0.0035513, 0.0136343, 0.00826823, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.113597] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6722] , 19.1067, -0.00960198, -0.190943, -0.143393, -0.999867, -0.0035513, 0.0136343, 0.00826823, 0, 0, 0.00515535, 0, 0, 0, 
[2025-02-03 14:43:26.116238] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6723] , 19.1067, -0.00960198, -0.190943, -0.143393, -0.999867, -0.0035513, 0.0136343, 0.00826823, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.119181] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6724] , 19.1167, -0.00960198, -0.190943, -0.143393, -0.999867, -0.0035513, 0.0136343, 0.00826823, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.125892] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6726] , 19.1167, -0.00959013, -0.190955, -0.143326, -0.999867, -0.0035205, 0.0135966, 0.00826776, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.126457] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6727] , 19.1167, -0.00959013, -0.190955, -0.143326, -0.999867, -0.0035205, 0.0135966, 0.00826776, 0, 0, 0.00662664, 0, 0, 0, 
[2025-02-03 14:43:26.128643] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6728] , 19.1267, -0.00959013, -0.190955, -0.143326, -0.999867, -0.0035205, 0.0135966, 0.00826776, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.131298] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6730] , 19.1267, -0.00958579, -0.190953, -0.143296, -0.999868, -0.00346085, 0.013548, 0.00822163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.133955] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6731] , 19.1267, -0.00958579, -0.190953, -0.143296, -0.999868, -0.00346085, 0.013548, 0.00822163, 0, 0, 0.0030432, 0, 0, 0, 
[2025-02-03 14:43:26.138569] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6732] , 19.1366, -0.00958579, -0.190953, -0.143296, -0.999868, -0.00346085, 0.013548, 0.00822163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.141344] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6734] , 19.1366, -0.00956557, -0.190939, -0.143263, -0.999867, -0.00347326, 0.0136277, 0.0082065, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.144252] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6735] , 19.1366, -0.00956557, -0.190939, -0.143263, -0.999867, -0.00347326, 0.0136277, 0.0082065, 0.00202223, 0, 0.00327633, 0, 0, 0, 
[2025-02-03 14:43:26.146734] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6736] , 19.1366, -0.00956557, -0.190939, -0.143263, -0.999867, -0.00347326, 0.0136277, 0.0082065, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.150655] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6737] , 19.1467, -0.00956557, -0.190939, -0.143263, -0.999867, -0.00347326, 0.0136277, 0.0082065, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.153715] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6739] , 19.1467, -0.00955079, -0.190924, -0.143263, -0.999865, -0.003483, 0.0137814, 0.0081954, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.156565] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6740] , 19.1467, -0.00955079, -0.190924, -0.143263, -0.999865, -0.003483, 0.0137814, 0.0081954, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.159709] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6741] , 19.1567, -0.00955079, -0.190924, -0.143263, -0.999865, -0.003483, 0.0137814, 0.0081954, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.162307] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6743] , 19.1567, -0.00955311, -0.190914, -0.143273, -0.999862, -0.00352781, 0.0139621, 0.00822452, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.165061] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6744] , 19.1567, -0.00955311, -0.190914, -0.143273, -0.999862, -0.00352781, 0.0139621, 0.00822452, 0, 0, 0, 0, 0.0362432, 0, 
[2025-02-03 14:43:26.168965] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6745] , 19.1667, -0.00955311, -0.190914, -0.143273, -0.999862, -0.00352781, 0.0139621, 0.00822452, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.171597] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6747] , 19.1667, -0.00955462, -0.190907, -0.143312, -0.99986, -0.00359086, 0.0140922, 0.00825822, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.175015] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6748] , 19.1667, -0.00955462, -0.190907, -0.143312, -0.99986, -0.00359086, 0.0140922, 0.00825822, 0, 0, -0.00394613, 0, 0, 0, 
[2025-02-03 14:43:26.177217] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6749] , 19.1767, -0.00955462, -0.190907, -0.143312, -0.99986, -0.00359086, 0.0140922, 0.00825822, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.180081] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6750] , 19.1767, -0.00955547, -0.190904, -0.143348, -0.999858, -0.00366277, 0.0142306, 0.00828424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.185026] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6752] , 19.1767, -0.00955547, -0.190904, -0.143348, -0.999858, -0.00366277, 0.0142306, 0.00828424, 0, 0, -0.00355986, 0, 0, 0, 
[2025-02-03 14:43:26.187663] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6753] , 19.1867, -0.00955547, -0.190904, -0.143348, -0.999858, -0.00366277, 0.0142306, 0.00828424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.190568] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6754] , 19.1867, -0.00955665, -0.190899, -0.143396, -0.999857, -0.00370535, 0.0142841, 0.00831698, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.193320] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6756] , 19.1867, -0.00955665, -0.190899, -0.143396, -0.999857, -0.00370535, 0.0142841, 0.00831698, 0, 0, -0.004847, 0, 0, 0, 
[2025-02-03 14:43:26.196725] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6757] , 19.1867, -0.00955665, -0.190899, -0.143396, -0.999857, -0.00370535, 0.0142841, 0.00831698, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.199988] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6758] , 19.1967, -0.00955665, -0.190899, -0.143396, -0.999857, -0.00370535, 0.0142841, 0.00831698, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.202505] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6760] , 19.1967, -0.00956126, -0.190911, -0.14344, -0.999858, -0.0037027, 0.0141573, 0.0083081, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.205501] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6761] , 19.1967, -0.00956126, -0.190911, -0.14344, -0.999858, -0.0037027, 0.0141573, 0.0083081, 0, 0, -0.004382, 0, 0, 0, 
[2025-02-03 14:43:26.208366] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6762] , 19.2067, -0.00956126, -0.190911, -0.14344, -0.999858, -0.0037027, 0.0141573, 0.0083081, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.211035] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6764] , 19.2067, -0.00956637, -0.190916, -0.143461, -0.99986, -0.00369214, 0.0140681, 0.00830907, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.214799] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6765] , 19.2067, -0.00956637, -0.190916, -0.143461, -0.99986, -0.00369214, 0.0140681, 0.00830907, 0, 0, -0.00205735, 0, 0, 0, 
[2025-02-03 14:43:26.217527] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6766] , 19.2167, -0.00956637, -0.190916, -0.143461, -0.99986, -0.00369214, 0.0140681, 0.00830907, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.220290] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6767] , 19.2167, -0.00956854, -0.190919, -0.143464, -0.999862, -0.00363422, 0.0138908, 0.00829791, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.223121] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6769] , 19.2167, -0.00956854, -0.190919, -0.143464, -0.999862, -0.00363422, 0.0138908, 0.00829791, 0, 0, 0, 0, -0.0355653, 0, 
[2025-02-03 14:43:26.225661] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6770] , 19.2167, -0.00956854, -0.190919, -0.143464, -0.999862, -0.00363422, 0.0138908, 0.00829791, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.230431] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6771] , 19.2267, -0.00956854, -0.190919, -0.143464, -0.999862, -0.00363422, 0.0138908, 0.00829791, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.233213] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6773] , 19.2267, -0.00957057, -0.190937, -0.14346, -0.999865, -0.00356992, 0.0137132, 0.00827407, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.236230] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6774] , 19.2267, -0.00957057, -0.190937, -0.14346, -0.999865, -0.00356992, 0.0137132, 0.00827407, 0, 0, 0, 0, -0.0356544, 0, 
[2025-02-03 14:43:26.239173] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6775] , 19.2367, -0.00957057, -0.190937, -0.14346, -0.999865, -0.00356992, 0.0137132, 0.00827407, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.241722] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6777] , 19.2367, -0.0095772, -0.190951, -0.143425, -0.999867, -0.00351408, 0.0135794, 0.00826786, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.245634] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6778] , 19.2367, -0.0095772, -0.190951, -0.143425, -0.999867, -0.00351408, 0.0135794, 0.00826786, 0, 0, 0.00355057, 0, 0, 0, 
[2025-02-03 14:43:26.248346] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6779] , 19.2467, -0.0095772, -0.190951, -0.143425, -0.999867, -0.00351408, 0.0135794, 0.00826786, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.251939] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6781] , 19.2467, -0.00958005, -0.19096, -0.143387, -0.999869, -0.003476, 0.0134679, 0.00826482, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.253935] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6782] , 19.2467, -0.00958005, -0.19096, -0.143387, -0.999869, -0.003476, 0.0134679, 0.00826482, 0, 0, 0.0037809, 0, 0, 0, 
[2025-02-03 14:43:26.256481] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6783] , 19.2467, -0.00958005, -0.19096, -0.143387, -0.999869, -0.003476, 0.0134679, 0.00826482, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.261336] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6785] , 19.2567, -0.00958005, -0.19096, -0.143387, -0.999869, -0.003476, 0.0134679, 0.00826482, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.264659] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6786] , 19.2567, -0.00959109, -0.190955, -0.143337, -0.999869, -0.00347892, 0.0134625, 0.0082393, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.266945] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6787] , 19.2567, -0.00959109, -0.190955, -0.143337, -0.999869, -0.00347892, 0.0134625, 0.0082393, 0, 0, 0.00501534, 0, 0, 0, 
[2025-02-03 14:43:26.270224] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6788] , 19.2667, -0.00959109, -0.190955, -0.143337, -0.999869, -0.00347892, 0.0134625, 0.0082393, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.272825] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6790] , 19.2667, -0.00959174, -0.190955, -0.143287, -0.999868, -0.00350691, 0.0135278, 0.00823867, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.278142] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6791] , 19.2766, -0.00959174, -0.190955, -0.143287, -0.999868, -0.00350691, 0.0135278, 0.00823867, 0, 0, 0.00497314, 0, 0, 0, 
[2025-02-03 14:43:26.279491] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6792] , 19.2766, -0.00959174, -0.190955, -0.143287, -0.999868, -0.00350691, 0.0135278, 0.00823867, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.281930] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6794] , 19.2766, -0.00960417, -0.190958, -0.143277, -0.999866, -0.00354028, 0.0136914, 0.00826302, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.285008] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6795] , 19.2766, -0.00960417, -0.190958, -0.143277, -0.999866, -0.00354028, 0.0136914, 0.00826302, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.287783] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6796] , 19.2867, -0.00960417, -0.190958, -0.143277, -0.999866, -0.00354028, 0.0136914, 0.00826302, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.291503] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6798] , 19.2867, -0.00959696, -0.190955, -0.143261, -0.999862, -0.00358904, 0.0139707, 0.00828209, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.295748] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6799] , 19.2867, -0.00959696, -0.190955, -0.143261, -0.999862, -0.00358904, 0.0139707, 0.00828209, 0, 0, 0, 0, 0.0559673, 0, 
[2025-02-03 14:43:26.297001] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6800] , 19.2867, -0.00959696, -0.190955, -0.143261, -0.999862, -0.00358904, 0.0139707, 0.00828209, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.299970] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6801] , 19.2967, -0.00959696, -0.190955, -0.143261, -0.999862, -0.00358904, 0.0139707, 0.00828209, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.302491] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6803] , 19.2967, -0.00957843, -0.190925, -0.143288, -0.999861, -0.00359081, 0.0140545, 0.00825988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.306367] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6804] , 19.2967, -0.00957843, -0.190925, -0.143288, -0.999861, -0.00359081, 0.0140545, 0.00825988, 0, 0.00303912, -0.00269197, 0, 0, 0, 
[2025-02-03 14:43:26.309156] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6805] , 19.3067, -0.00957843, -0.190925, -0.143288, -0.999861, -0.00359081, 0.0140545, 0.00825988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.312031] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6807] , 19.3067, -0.00955503, -0.190909, -0.143318, -0.999859, -0.003608, 0.0141555, 0.00825721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.314841] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6808] , 19.3067, -0.00955503, -0.190909, -0.143318, -0.999859, -0.003608, 0.0141555, 0.00825721, 0.00233984, 0, -0.00301125, 0, 0, 0, 
[2025-02-03 14:43:26.318013] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6809] , 19.3167, -0.00955503, -0.190909, -0.143318, -0.999859, -0.003608, 0.0141555, 0.00825721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.322116] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6811] , 19.3167, -0.0095419, -0.190894, -0.143369, -0.999858, -0.0036107, 0.0142134, 0.00824695, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.325031] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6812] , 19.3167, -0.0095419, -0.190894, -0.143369, -0.999858, -0.0036107, 0.0142134, 0.00824695, 0, 0, -0.00510977, 0, 0, 0, 
[2025-02-03 14:43:26.327644] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6813] , 19.3267, -0.0095419, -0.190894, -0.143369, -0.999858, -0.0036107, 0.0142134, 0.00824695, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.330454] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6814] , 19.3267, -0.0095323, -0.190884, -0.14341, -0.99986, -0.00361668, 0.0141375, 0.00824566, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.333573] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6816] , 19.3267, -0.0095323, -0.190884, -0.14341, -0.99986, -0.00361668, 0.0141375, 0.00824566, 0, 0, -0.00413014, 0, 0, 0, 
[2025-02-03 14:43:26.336986] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6817] , 19.3366, -0.0095323, -0.190884, -0.14341, -0.99986, -0.00361668, 0.0141375, 0.00824566, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.339642] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6818] , 19.3366, -0.0095323, -0.190884, -0.14341, -0.99986, -0.00361668, 0.0141375, 0.00824566, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.342302] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6820] , 19.3366, -0.00953669, -0.190884, -0.143446, -0.999861, -0.00361156, 0.0140251, 0.0082325, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.345208] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6821] , 19.3366, -0.00953669, -0.190884, -0.143446, -0.999861, -0.00361156, 0.0140251, 0.0082325, 0, 0, -0.00359209, 0, 0, 0, 
[2025-02-03 14:43:26.348327] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6822] , 19.3467, -0.00953669, -0.190884, -0.143446, -0.999861, -0.00361156, 0.0140251, 0.0082325, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:26.352508] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [6824] , 19.3467, -0.00954066, -0.190898, -0.143466, -0.999862, -0.00361974, 0.0139591, 0.00826688, 0, 0, 0, 0, 0, 0, 
