[2025-02-03 14:47:14.385269] [0x0000007f90848010] [MocapTag] [0x00005722] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:47:30.572067] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6002] , 16.5701, 0.682725, -0.84119, -1.30897, -0.0105879, -0.253743, 0.0422744, -0.966289, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.574919] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6004] , 16.5701, 0.682725, -0.84119, -1.30897, -0.0105879, -0.253743, 0.0422744, -0.966289, -3.12788, -0.322426, -0.245091, 0.63653, -0.322455, 0.508928, 
[2025-02-03 14:47:30.578487] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6005] , 16.5701, 0.682725, -0.84119, -1.30897, -0.0105879, -0.253743, 0.0422744, -0.966289, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.579783] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6006] , 16.5701, 0.682725, -0.84119, -1.30897, -0.0105879, -0.253743, 0.0422744, -0.966289, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.583459] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6008] , 16.5801, 0.651168, -0.844219, -1.31098, -0.0125646, -0.255922, 0.0443975, -0.965596, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.586013] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6009] , 16.5801, 0.651168, -0.844219, -1.31098, -0.0125646, -0.255922, 0.0443975, -0.965596, -3.15568, -0.302875, -0.200761, 0.61295, -0.41731, 0.595331, 
[2025-02-03 14:47:30.588505] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6010] , 16.5801, 0.651168, -0.844219, -1.31098, -0.0125646, -0.255922, 0.0443975, -0.965596, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.591130] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6011] , 16.5901, 0.61936, -0.847388, -1.31321, -0.0140694, -0.256552, 0.0472771, -0.965271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.593765] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6013] , 16.5901, 0.61936, -0.847388, -1.31321, -0.0140694, -0.256552, 0.0472771, -0.965271, -3.18082, -0.316918, -0.223169, 0.736904, -0.0961661, 0.513291, 
[2025-02-03 14:47:30.596254] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6014] , 16.5901, 0.61936, -0.847388, -1.31321, -0.0140694, -0.256552, 0.0472771, -0.965271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.599580] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6015] , 16.5901, 0.61936, -0.847388, -1.31321, -0.0140694, -0.256552, 0.0472771, -0.965271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.602253] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6016] , 16.6001, 0.587369, -0.850419, -1.31466, -0.0167726, -0.258621, 0.0495057, -0.964564, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.604934] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6018] , 16.6001, 0.587369, -0.850419, -1.31466, -0.0167726, -0.258621, 0.0495057, -0.964564, -3.19912, -0.303107, -0.145736, 0.684929, -0.379682, 0.768542, 
[2025-02-03 14:47:30.607435] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6019] , 16.6001, 0.587369, -0.850419, -1.31466, -0.0167726, -0.258621, 0.0495057, -0.964564, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.612265] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6020] , 16.6101, 0.587369, -0.850419, -1.31466, -0.0167726, -0.258621, 0.0495057, -0.964564, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.614922] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6022] , 16.6101, 0.554968, -0.853268, -1.31621, -0.0188501, -0.259475, 0.052366, -0.964145, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.617316] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6023] , 16.6101, 0.554968, -0.853268, -1.31621, -0.0188501, -0.259475, 0.052366, -0.964145, -3.24008, -0.284864, -0.154637, 0.773907, -0.128651, 0.647926, 
[2025-02-03 14:47:30.619985] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6024] , 16.6101, 0.554968, -0.853268, -1.31621, -0.0188501, -0.259475, 0.052366, -0.964145, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.622676] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6025] , 16.6201, 0.522414, -0.856018, -1.31773, -0.020729, -0.259591, 0.0556212, -0.963893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.625432] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6027] , 16.6201, 0.522414, -0.856018, -1.31773, -0.020729, -0.259591, 0.0556212, -0.963893, -3.25536, -0.275026, -0.152083, 0.838995, 0, 0.613594, 
[2025-02-03 14:47:30.627809] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6028] , 16.6201, 0.522414, -0.856018, -1.31773, -0.020729, -0.259591, 0.0556212, -0.963893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.631688] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6029] , 16.6301, 0.522414, -0.856018, -1.31773, -0.020729, -0.259591, 0.0556212, -0.963893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.633941] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6031] , 16.6301, 0.489214, -0.858394, -1.31808, -0.0238218, -0.261385, 0.0581361, -0.963188, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.636609] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6032] , 16.6301, 0.489214, -0.858394, -1.31808, -0.0238218, -0.261385, 0.0581361, -0.963188, -3.32006, -0.237556, -0.0353063, 0.777435, -0.302988, 0.876832, 
[2025-02-03 14:47:30.640686] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6033] , 16.6401, 0.489214, -0.858394, -1.31808, -0.0238218, -0.261385, 0.0581361, -0.963188, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.641979] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6034] , 16.6401, 0.456297, -0.861055, -1.31874, -0.0255478, -0.261929, 0.0617214, -0.962773, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.646504] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6036] , 16.6401, 0.456297, -0.861055, -1.31874, -0.0255478, -0.261929, 0.0617214, -0.962773, -3.29172, -0.266111, -0.0653223, 0.914121, -0.0515699, 0.611329, 
[2025-02-03 14:47:30.649065] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6037] , 16.6401, 0.456297, -0.861055, -1.31874, -0.0255478, -0.261929, 0.0617214, -0.962773, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.651805] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6038] , 16.6501, 0.422813, -0.863478, -1.31847, -0.0274266, -0.263865, 0.0654408, -0.961946, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.654401] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6040] , 16.6501, 0.422813, -0.863478, -1.31847, -0.0274266, -0.263865, 0.0654408, -0.961946, -3.34834, -0.24234, 0.0267821, 0.984669, -0.330335, 0.68996, 
[2025-02-03 14:47:30.656818] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6041] , 16.6501, 0.422813, -0.863478, -1.31847, -0.0274266, -0.263865, 0.0654408, -0.961946, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.659708] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6042] , 16.6501, 0.422813, -0.863478, -1.31847, -0.0274266, -0.263865, 0.0654408, -0.961946, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.663206] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6044] , 16.6601, 0.389294, -0.865895, -1.31864, -0.0296328, -0.262647, 0.0688817, -0.961974, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.667390] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6045] , 16.6601, 0.389294, -0.865895, -1.31864, -0.0296328, -0.262647, 0.0688817, -0.961974, -3.35193, -0.241704, -0.0167905, 0.873113, 0.326246, 0.665665, 
[2025-02-03 14:47:30.668532] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6046] , 16.6601, 0.389294, -0.865895, -1.31864, -0.0296328, -0.262647, 0.0688817, -0.961974, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:30.671229] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [6047] , 16.6701, 0.355595, -0.868167, -1.31854, -0.0318018, -0.260672, 0.0722369, -0.962196, 0, 0, 0, 0, 0, 0, 
