[2025-02-03 14:25:21.083494] [0x0000007fa946e010] [MocapTag] [0x00003479] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:25:35.311321] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5083] , 14.3011, -0.0481463, -0.221108, -1.0659, -0.986715, 0.000626525, 0.00282399, -0.162433, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.314299] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5085] , 14.3111, -0.0481463, -0.221108, -1.0659, -0.986715, 0.000626525, 0.00282399, -0.162433, -0.0195983, 0.0973993, 0, 627.976, 0.508309, 0.0664651, 
[2025-02-03 14:25:35.316873] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5086] , 14.3111, -0.0481463, -0.221108, -1.0659, -0.986715, 0.000626525, 0.00282399, -0.162433, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.321409] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5087] , 14.3111, -0.0481463, -0.221108, -1.0659, -0.986715, 0.000626525, 0.00282399, -0.162433, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.323997] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5089] , 14.3212, -0.0477442, -0.221013, -1.06619, -0.986668, 0.00068076, 0.00296396, -0.16272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.327007] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5090] , 14.3212, -0.0477442, -0.221013, -1.06619, -0.986668, 0.00068076, 0.00296396, -0.16272, 0.0402124, 0.00958121, -0.0289353, 0, 0, -0.0581622, 
[2025-02-03 14:25:35.330070] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5091] , 14.3212, -0.0477442, -0.221013, -1.06619, -0.986668, 0.00068076, 0.00296396, -0.16272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.332484] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5092] , 14.3311, -0.0477941, -0.220804, -1.06611, -0.986697, 0.00158697, 0.00271147, -0.16254, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.337268] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5094] , 14.3311, -0.0477941, -0.220804, -1.06611, -0.986697, 0.00158697, 0.00271147, -0.16254, -0.00498953, 0.0208655, 0.00813246, -0.187159, 0, 0.0370383, 
[2025-02-03 14:25:35.339976] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5095] , 14.3311, -0.0477941, -0.220804, -1.06611, -0.986697, 0.00158697, 0.00271147, -0.16254, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:35.343322] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [5096] , 14.3411, -0.0476526, -0.220485, -1.06639, -0.986708, 0.00309381, 0.00508058, -0.162396, 0, 0, 0, 0, 0, 0, 
