[2024-07-25 21:08:05.144425] [0x0000007f9da45010] [MocapTag] [0x0000624f] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-25 21:08:20.359791] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5791] , 15.3511, 2.42493, -0.482346, -1.0849, -0.998342, -0.00570966, 0.00358517, -0.0571613, 0.0264575, -0.00217374, -0.0297972, 0.141644, -0.0873395, 0.0615641, 
[2024-07-25 21:08:20.362456] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5793] , 15.3611, 2.42493, -0.482346, -1.0849, -0.998342, -0.00570966, 0.00358517, -0.0571613, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.365293] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5794] , 15.3611, 2.42534, -0.482297, -1.08508, -0.998349, -0.00628322, 0.00431328, -0.0569303, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.367721] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5795] , 15.3611, 2.42534, -0.482297, -1.08508, -0.998349, -0.00628322, 0.00431328, -0.0569303, 0.0409275, 0.00494977, -0.0181551, 0.12269, 0.139123, 0.0449054, 
[2024-07-25 21:08:20.370006] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5796] , 15.3611, 2.42534, -0.482297, -1.08508, -0.998349, -0.00628322, 0.00431328, -0.0569303, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.373460] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5798] , 15.3711, 2.42534, -0.482297, -1.08508, -0.998349, -0.00628322, 0.00431328, -0.0569303, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.375697] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5799] , 15.3711, 2.42573, -0.482482, -1.08525, -0.998348, -0.0063672, 0.00492166, -0.0568837, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.378517] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5800] , 15.3711, 2.42573, -0.482482, -1.08525, -0.998348, -0.0063672, 0.00492166, -0.0568837, 0.0386628, -0.0185584, -0.0165145, 0, 0.120581, 0, 
[2024-07-25 21:08:20.381029] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5801] , 15.3711, 2.42573, -0.482482, -1.08525, -0.998348, -0.0063672, 0.00492166, -0.0568837, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.383625] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5803] , 15.3811, 2.42609, -0.482394, -1.08535, -0.998355, -0.00686497, 0.0049834, -0.0567094, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.386321] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5804] , 15.3811, 2.42609, -0.482394, -1.08535, -0.998355, -0.00686497, 0.0049834, -0.0567094, 0.0365383, 0.00882435, -0.0101829, 0.0999212, 0, 0, 
[2024-07-25 21:08:20.390743] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5805] , 15.3811, 2.42609, -0.482394, -1.08535, -0.998355, -0.00686497, 0.0049834, -0.0567094, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.393290] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5807] , 15.3911, 2.42649, -0.482515, -1.08535, -0.998389, -0.00645111, 0.00603594, -0.0560417, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.395945] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5808] , 15.3911, 2.42649, -0.482515, -1.08535, -0.998389, -0.00645111, 0.00603594, -0.0560417, 0.0400194, -0.0121413, 0, -0.0714302, 0.215771, 0.132596, 
[2024-07-25 21:08:20.398384] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5809] , 15.3911, 2.42649, -0.482515, -1.08535, -0.998389, -0.00645111, 0.00603594, -0.0560417, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.401119] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5810] , 15.3911, 2.42649, -0.482515, -1.08535, -0.998389, -0.00645111, 0.00603594, -0.0560417, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.404983] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5812] , 15.4011, 2.42696, -0.482456, -1.08568, -0.998374, -0.00688466, 0.00642922, -0.0562179, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.407604] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5813] , 15.4011, 2.42696, -0.482456, -1.08568, -0.998374, -0.00688466, 0.00642922, -0.0562179, 0.047029, 0.00595821, -0.0325331, 0.0912189, 0.0734132, -0.0364065, 
[2024-07-25 21:08:20.409999] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5814] , 15.4011, 2.42696, -0.482456, -1.08568, -0.998374, -0.00688466, 0.00642922, -0.0562179, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.413245] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5816] , 15.4111, 2.42696, -0.482456, -1.08568, -0.998374, -0.00688466, 0.00642922, -0.0562179, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.415270] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5817] , 15.4111, 2.42746, -0.482757, -1.08576, -0.998352, -0.00653253, 0.00888856, -0.0563243, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.417762] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5818] , 15.4111, 2.42746, -0.482757, -1.08576, -0.998352, -0.00653253, 0.00888856, -0.0563243, 0.0493481, -0.0301358, -0.00784557, -0.0424147, 0.4949, 0, 
[2024-07-25 21:08:20.421476] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5819] , 15.4211, 2.42746, -0.482757, -1.08576, -0.998352, -0.00653253, 0.00888856, -0.0563243, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.424115] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5821] , 15.4211, 2.42817, -0.482575, -1.08571, -0.998318, -0.00579214, 0.0093169, -0.0569236, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.426664] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5822] , 15.4211, 2.42817, -0.482575, -1.08571, -0.998318, -0.00579214, 0.0093169, -0.0569236, 0.070953, 0.0182387, 0.00483374, -0.141954, 0.0931259, -0.119427, 
[2024-07-25 21:08:20.429156] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5823] , 15.4211, 2.42817, -0.482575, -1.08571, -0.998318, -0.00579214, 0.0093169, -0.0569236, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.433277] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5825] , 15.4311, 2.42817, -0.482575, -1.08571, -0.998318, -0.00579214, 0.0093169, -0.0569236, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.435222] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5826] , 15.4311, 2.42833, -0.482619, -1.08602, -0.998414, -0.00690092, 0.00745656, -0.0553816, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.438768] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5827] , 15.4311, 2.42833, -0.482619, -1.08602, -0.998414, -0.00690092, 0.00745656, -0.0553816, 0.015917, -0.00439093, -0.0313109, 0.198007, -0.381846, 0.309996, 
[2024-07-25 21:08:20.441322] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5828] , 15.4311, 2.42833, -0.482619, -1.08602, -0.998414, -0.00690092, 0.00745656, -0.0553816, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.443848] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5830] , 15.4411, 2.42894, -0.482619, -1.08625, -0.998395, -0.00741645, 0.00634251, -0.0557873, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.447980] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5831] , 15.4411, 2.42894, -0.482619, -1.08625, -0.998395, -0.00741645, 0.00634251, -0.0557873, 0.0609537, 0, -0.0226066, 0.0910759, -0.228811, -0.0800774, 
[2024-07-25 21:08:20.449362] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5832] , 15.4411, 2.42894, -0.482619, -1.08625, -0.998395, -0.00741645, 0.00634251, -0.0557873, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.453125] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5834] , 15.4511, 2.42894, -0.482619, -1.08625, -0.998395, -0.00741645, 0.00634251, -0.0557873, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.455762] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5835] , 15.4511, 2.42928, -0.482661, -1.08649, -0.998444, -0.00714114, 0.00695104, -0.0548705, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.458179] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5836] , 15.4511, 2.42928, -0.482661, -1.08649, -0.998444, -0.00714114, 0.00695104, -0.0548705, 0.034977, -0.00425366, -0.0243321, -0.0493765, 0.125969, 0.182958, 
[2024-07-25 21:08:20.460700] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5837] , 15.4511, 2.42928, -0.482661, -1.08649, -0.998444, -0.00714114, 0.00695104, -0.0548705, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.463243] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5839] , 15.4611, 2.42928, -0.482661, -1.08649, -0.998444, -0.00714114, 0.00695104, -0.0548705, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.465417] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5840] , 15.4611, 2.42997, -0.482711, -1.08652, -0.998421, -0.00739611, 0.0071075, -0.0552203, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.469907] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5841] , 15.4611, 2.42997, -0.482711, -1.08652, -0.998421, -0.00739611, 0.0071075, -0.0552203, 0.0680912, -0.0049467, -0.00267096, 0.0530958, 0, -0.0706553, 
[2024-07-25 21:08:20.471968] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5843] , 15.4711, 2.42997, -0.482711, -1.08652, -0.998421, -0.00739611, 0.0071075, -0.0552203, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.474524] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5844] , 15.4711, 2.43046, -0.482555, -1.08686, -0.998443, -0.00739725, 0.00687698, -0.0548542, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.477090] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5845] , 15.4711, 2.43046, -0.482555, -1.08686, -0.998443, -0.00739725, 0.00687698, -0.0548542, 0.049087, 0.0155529, -0.034052, 0, -0.0454779, 0.0737153, 
[2024-07-25 21:08:20.479517] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5846] , 15.4711, 2.43046, -0.482555, -1.08686, -0.998443, -0.00739725, 0.00687698, -0.0548542, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.484149] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5848] , 15.4811, 2.43046, -0.482555, -1.08686, -0.998443, -0.00739725, 0.00687698, -0.0548542, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.486538] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5849] , 15.4811, 2.43097, -0.482579, -1.0869, -0.998458, -0.00737339, 0.00634276, -0.0546514, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.489159] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5850] , 15.4811, 2.43097, -0.482579, -1.0869, -0.998458, -0.00737339, 0.00634276, -0.0546514, 0.0516671, -0.0023712, -0.00395893, 0, -0.106106, 0.0415534, 
[2024-07-25 21:08:20.491878] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5851] , 15.491, 2.43097, -0.482579, -1.0869, -0.998458, -0.00737339, 0.00634276, -0.0546514, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.494348] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5853] , 15.491, 2.43155, -0.482465, -1.08735, -0.998462, -0.0081039, 0.00576687, -0.0545424, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.496940] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5854] , 15.491, 2.43155, -0.482465, -1.08735, -0.998462, -0.0081039, 0.00576687, -0.0545424, 0.0574801, 0.0114259, -0.0449014, 0.139475, -0.122811, 0, 
[2024-07-25 21:08:20.500805] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5855] , 15.491, 2.43155, -0.482465, -1.08735, -0.998462, -0.0081039, 0.00576687, -0.0545424, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.503578] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5857] , 15.5011, 2.43205, -0.482516, -1.08764, -0.998484, -0.00872902, 0.00420598, -0.0541794, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.505474] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5858] , 15.5011, 2.43205, -0.482516, -1.08764, -0.998484, -0.00872902, 0.00420598, -0.0541794, 0.0502933, -0.00515305, -0.0291718, 0.107503, -0.317879, 0.0750072, 
[2024-07-25 21:08:20.508506] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5859] , 15.5011, 2.43205, -0.482516, -1.08764, -0.998484, -0.00872902, 0.00420598, -0.0541794, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.511207] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5860] , 15.5011, 2.43205, -0.482516, -1.08764, -0.998484, -0.00872902, 0.00420598, -0.0541794, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.513725] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5862] , 15.5111, 2.43258, -0.482546, -1.08764, -0.9985, -0.0080762, 0.00520465, -0.0539062, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.517371] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5863] , 15.5111, 2.43258, -0.482546, -1.08764, -0.9985, -0.0080762, 0.00520465, -0.0539062, 0.0533396, -0.00295893, 0, -0.119781, 0.206971, 0.0534527, 
[2024-07-25 21:08:20.519758] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5864] , 15.5111, 2.43258, -0.482546, -1.08764, -0.9985, -0.0080762, 0.00520465, -0.0539062, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.522397] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5866] , 15.5211, 2.43258, -0.482546, -1.08764, -0.9985, -0.0080762, 0.00520465, -0.0539062, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.524836] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5867] , 15.5211, 2.43315, -0.482293, -1.08814, -0.998485, -0.0096843, 0.00212076, -0.054123, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.527415] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5868] , 15.5211, 2.43315, -0.482293, -1.08814, -0.998485, -0.0096843, 0.00212076, -0.054123, 0.0568803, 0.0253266, -0.0500591, 0.287938, -0.633631, -0.0386246, 
[2024-07-25 21:08:20.532240] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5870] , 15.5311, 2.43315, -0.482293, -1.08814, -0.998485, -0.0096843, 0.00212076, -0.054123, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.534403] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5871] , 15.5311, 2.43361, -0.482302, -1.08835, -0.998503, -0.0100722, 0.000625614, -0.053765, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.537772] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5872] , 15.5311, 2.43361, -0.482302, -1.08835, -0.998503, -0.0100722, 0.000625614, -0.053765, 0.0456853, 0, -0.0210749, 0.0612736, -0.302052, 0.0746213, 
[2024-07-25 21:08:20.540115] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5873] , 15.5311, 2.43361, -0.482302, -1.08835, -0.998503, -0.0100722, 0.000625614, -0.053765, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.543021] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5875] , 15.5411, 2.43361, -0.482302, -1.08835, -0.998503, -0.0100722, 0.000625614, -0.053765, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.545241] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5876] , 15.5411, 2.43421, -0.482063, -1.08884, -0.998495, -0.0111044, -0.00108881, -0.0537001, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.548686] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5877] , 15.5411, 2.43421, -0.482063, -1.08884, -0.998495, -0.0111044, -0.00108881, -0.0537001, 0.0599065, 0.0238763, -0.0488497, 0.187731, -0.353325, 0, 
[2024-07-25 21:08:20.551263] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5878] , 15.5411, 2.43421, -0.482063, -1.08884, -0.998495, -0.0111044, -0.00108881, -0.0537001, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.553852] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5880] , 15.5511, 2.43455, -0.482179, -1.08872, -0.998526, -0.0104644, -0.00230521, -0.0532094, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.558254] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5881] , 15.5511, 2.43455, -0.482179, -1.08872, -0.998526, -0.0104644, -0.00230521, -0.0532094, 0.0339417, -0.0115534, 0.011192, -0.140595, -0.235029, 0.100537, 
[2024-07-25 21:08:20.559381] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5882] , 15.5511, 2.43455, -0.482179, -1.08872, -0.998526, -0.0104644, -0.00230521, -0.0532094, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.564124] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5884] , 15.5611, 2.43455, -0.482179, -1.08872, -0.998526, -0.0104644, -0.00230521, -0.0532094, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.566351] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5885] , 15.5611, 2.43506, -0.481968, -1.08911, -0.998506, -0.0116665, -0.00430909, -0.0532158, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.569064] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5886] , 15.5611, 2.43506, -0.481968, -1.08911, -0.998506, -0.0116665, -0.00430909, -0.0532158, 0.0513941, 0.0211346, -0.0391342, 0.218821, -0.412989, 0, 
[2024-07-25 21:08:20.571749] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5887] , 15.5711, 2.43506, -0.481968, -1.08911, -0.998506, -0.0116665, -0.00430909, -0.0532158, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.574305] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5889] , 15.5711, 2.4359, -0.481968, -1.0893, -0.998442, -0.0122222, -0.00306984, -0.0543604, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.576803] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5890] , 15.5711, 2.4359, -0.481968, -1.0893, -0.998442, -0.0122222, -0.00306984, -0.0543604, 0.0838029, 0, -0.0182516, 0.123286, 0.238816, -0.231556, 
[2024-07-25 21:08:20.580496] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5891] , 15.5711, 2.4359, -0.481968, -1.0893, -0.998442, -0.0122222, -0.00306984, -0.0543604, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.583284] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5893] , 15.5811, 2.4359, -0.481968, -1.0893, -0.998442, -0.0122222, -0.00306984, -0.0543604, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.585361] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5894] , 15.5811, 2.43602, -0.481777, -1.08983, -0.998452, -0.0146068, -0.00827143, -0.0530257, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.588203] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5895] , 15.5811, 2.43602, -0.481777, -1.08983, -0.998452, -0.0146068, -0.00827143, -0.0530257, 0.0121209, 0.0190748, -0.0532156, 0.42243, -1.06083, 0.28329, 
[2024-07-25 21:08:20.590550] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5896] , 15.5811, 2.43602, -0.481777, -1.08983, -0.998452, -0.0146068, -0.00827143, -0.0530257, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.593221] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5898] , 15.5911, 2.4367, -0.481513, -1.08997, -0.998417, -0.0146957, -0.008648, -0.0536064, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.597992] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5899] , 15.5911, 2.4367, -0.481513, -1.08997, -0.998417, -0.0146957, -0.008648, -0.0536064, 0.068103, 0.026434, -0.0137938, 0, -0.0777984, -0.115164, 
[2024-07-25 21:08:20.599323] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5900] , 15.5911, 2.4367, -0.481513, -1.08997, -0.998417, -0.0146957, -0.008648, -0.0536064, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.602926] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5902] , 15.6011, 2.4367, -0.481513, -1.08997, -0.998417, -0.0146957, -0.008648, -0.0536064, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.604343] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5903] , 15.6011, 2.43707, -0.481372, -1.09023, -0.998412, -0.0155835, -0.0103781, -0.0531309, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.606950] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5904] , 15.6011, 2.43707, -0.481372, -1.09023, -0.998412, -0.0155835, -0.0103781, -0.0531309, 0.0365533, 0.0141566, -0.0266975, 0.160027, -0.353583, 0.101763, 
[2024-07-25 21:08:20.609400] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5905] , 15.6011, 2.43707, -0.481372, -1.09023, -0.998412, -0.0155835, -0.0103781, -0.0531309, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.612749] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5907] , 15.611, 2.43707, -0.481372, -1.09023, -0.998412, -0.0155835, -0.0103781, -0.0531309, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.615200] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5908] , 15.611, 2.43754, -0.481023, -1.09037, -0.998362, -0.0167742, -0.0124295, -0.0532648, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.617846] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5909] , 15.611, 2.43754, -0.481023, -1.09037, -0.998362, -0.0167742, -0.0124295, -0.0532648, 0.0472361, 0.0348344, -0.0135952, 0.215936, -0.42272, 0, 
[2024-07-25 21:08:20.620141] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5910] , 15.611, 2.43754, -0.481023, -1.09037, -0.998362, -0.0167742, -0.0124295, -0.0532648, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.623149] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5912] , 15.6211, 2.43754, -0.481023, -1.09037, -0.998362, -0.0167742, -0.0124295, -0.0532648, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.625185] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5913] , 15.6211, 2.43788, -0.48095, -1.09027, -0.998428, -0.0161936, -0.0114582, -0.0524207, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.629079] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5914] , 15.6211, 2.43788, -0.48095, -1.09027, -0.998428, -0.0161936, -0.0114582, -0.0524207, 0.0337665, 0.00736076, 0.00957606, -0.103688, 0.202764, 0.164779, 
[2024-07-25 21:08:20.631944] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5916] , 15.6311, 2.43788, -0.48095, -1.09027, -0.998428, -0.0161936, -0.0114582, -0.0524207, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.634261] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5917] , 15.6311, 2.43848, -0.480674, -1.09077, -0.998346, -0.0181818, -0.0138233, -0.0527626, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.636718] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5918] , 15.6311, 2.43848, -0.480674, -1.09077, -0.998346, -0.0181818, -0.0138233, -0.0527626, 0.060552, 0.0275459, -0.0496214, 0.37179, -0.494314, -0.0559755, 
[2024-07-25 21:08:20.639387] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5919] , 15.6311, 2.43848, -0.480674, -1.09077, -0.998346, -0.0181818, -0.0138233, -0.0527626, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.644493] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5921] , 15.6411, 2.43848, -0.480674, -1.09077, -0.998346, -0.0181818, -0.0138233, -0.0527626, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.646933] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5922] , 15.6411, 2.43879, -0.480227, -1.09066, -0.998311, -0.0186217, -0.0158689, -0.0526875, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.649513] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5923] , 15.6411, 2.43879, -0.480227, -1.09066, -0.998311, -0.0186217, -0.0158689, -0.0526875, 0.0306703, 0.0446793, 0.0113536, 0.0668764, -0.41289, 0, 
[2024-07-25 21:08:20.652311] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5925] , 15.651, 2.43879, -0.480227, -1.09066, -0.998311, -0.0186217, -0.0158689, -0.0526875, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.654733] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5926] , 15.651, 2.43907, -0.480062, -1.09047, -0.998354, -0.0183751, -0.0155132, -0.0520679, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:20.657525] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [5927] , 15.651, 2.43907, -0.480062, -1.09047, -0.998354, -0.0183751, -0.0155132, -0.0520679, 0.0283114, 0.0165533, 0.0185097, -0.0435591, 0.0758033, 0.122164, 
