[2025-02-03 17:53:05.855926] [0x0000007f808d0010] [MocapTag] [0x00005f2f] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:53:20.539548] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3403] , 15.5343, 2.4721, 2.23752, -0.188098, 0.00414505, 0.228359, -0.375265, -0.898338, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.542115] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3404] , 15.5343, 2.46778, 2.25869, -0.191604, -0.0020993, 0.267328, -0.371124, -0.889268, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.544760] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3405] , 15.5443, 2.46778, 2.25869, -0.191604, -0.0020993, 0.267328, -0.371124, -0.889268, -0.432285, 2.11743, -0.35059, -1.86677, 6.75261, 5.06034, 
[2025-02-03 17:53:20.547293] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3406] , 15.5443, 2.46778, 2.25869, -0.191604, -0.0020993, 0.267328, -0.371124, -0.889268, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.549631] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3408] , 15.5443, 2.46778, 2.25869, -0.191604, -0.0020993, 0.267328, -0.371124, -0.889268, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.552177] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3409] , 15.5443, 2.4669, 2.27302, -0.194576, -0.00750869, 0.252157, -0.344141, -0.904393, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.555952] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3410] , 15.5543, 2.4669, 2.27302, -0.194576, -0.00750869, 0.252157, -0.344141, -0.904393, -0.0882644, 1.43271, -0.29717, 7.16286, -2.59019, -2.04084, 
[2025-02-03 17:53:20.558335] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3411] , 15.5543, 2.4669, 2.27302, -0.194576, -0.00750869, 0.252157, -0.344141, -0.904393, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.560748] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3413] , 15.5543, 2.4669, 2.27302, -0.194576, -0.00750869, 0.252157, -0.344141, -0.904393, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.563170] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3414] , 15.5543, 2.46926, 2.28868, -0.195265, -0.0159919, 0.231427, -0.311093, -0.921633, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.565838] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3415] , 15.5643, 2.46926, 2.28868, -0.195265, -0.0159919, 0.231427, -0.311093, -0.921633, 0.236263, 1.56653, -0.0689151, 8.46145, -3.80701, -1.92349, 
[2025-02-03 17:53:20.568470] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3416] , 15.5643, 2.46926, 2.28868, -0.195265, -0.0159919, 0.231427, -0.311093, -0.921633, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.572023] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3418] , 15.5643, 2.46926, 2.28868, -0.195265, -0.0159919, 0.231427, -0.311093, -0.921633, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.574250] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3419] , 15.5643, 2.46871, 2.30556, -0.196575, -0.0229046, 0.231075, -0.290917, -0.928142, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.577217] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3420] , 15.5744, 2.46871, 2.30556, -0.196575, -0.0229046, 0.231075, -0.290917, -0.928142, -0.0551936, 1.68812, -0.130993, 4.28658, -0.111803, 0.381851, 
[2025-02-03 17:53:20.579627] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3422] , 15.5744, 2.46871, 2.30556, -0.196575, -0.0229046, 0.231075, -0.290917, -0.928142, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.582153] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3423] , 15.5744, 2.46831, 2.32088, -0.197966, -0.0306641, 0.22413, -0.261578, -0.938298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.587382] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3424] , 15.5844, 2.46831, 2.32088, -0.197966, -0.0306641, 0.22413, -0.261578, -0.938298, -0.0394089, 1.5316, -0.139169, 6.57182, -1.21215, -0.34914, 
[2025-02-03 17:53:20.589442] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3426] , 15.5844, 2.46831, 2.32088, -0.197966, -0.0306641, 0.22413, -0.261578, -0.938298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.592755] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3427] , 15.5844, 2.46831, 2.32088, -0.197966, -0.0306641, 0.22413, -0.261578, -0.938298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.594565] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3428] , 15.5844, 2.4684, 2.33668, -0.197827, -0.0376529, 0.222766, -0.237941, -0.944639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.597294] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3429] , 15.5944, 2.4684, 2.33668, -0.197827, -0.0376529, 0.222766, -0.237941, -0.944639, 0.00825585, 1.58005, 0.0139565, 4.99029, -0.176165, 0.246263, 
[2025-02-03 17:53:20.600508] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3431] , 15.5944, 2.4684, 2.33668, -0.197827, -0.0376529, 0.222766, -0.237941, -0.944639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.604142] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3432] , 15.5944, 2.4684, 2.33668, -0.197827, -0.0376529, 0.222766, -0.237941, -0.944639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.606613] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3433] , 15.6044, 2.46879, 2.35188, -0.197124, -0.045368, 0.218082, -0.211392, -0.95168, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.609045] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3434] , 15.6044, 2.46879, 2.35188, -0.197124, -0.045368, 0.218082, -0.211392, -0.95168, 0.0390438, 1.52022, 0.0702883, 5.69465, -0.767985, 0.0902176, 
[2025-02-03 17:53:20.611973] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3436] , 15.6044, 2.46879, 2.35188, -0.197124, -0.045368, 0.218082, -0.211392, -0.95168, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.616677] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3437] , 15.6144, 2.46746, 2.36777, -0.195986, -0.0550732, 0.205503, -0.181289, -0.960141, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.621976] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3439] , 15.6144, 2.46746, 2.36777, -0.195986, -0.0550732, 0.205503, -0.181289, -0.960141, -0.132331, 1.58867, 0.113837, 6.62701, -2.30314, 0, 
[2025-02-03 17:53:20.622961] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3440] , 15.6144, 2.46746, 2.36777, -0.195986, -0.0550732, 0.205503, -0.181289, -0.960141, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.625612] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3441] , 15.6244, 2.46633, 2.38535, -0.191915, -0.0583633, 0.202299, -0.149094, -0.966147, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.627171] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3442] , 15.6244, 2.46633, 2.38535, -0.191915, -0.0583633, 0.202299, -0.149094, -0.966147, -0.113309, 1.75805, 0.407046, 6.86998, -0.124726, -0.797153, 
[2025-02-03 17:53:20.631082] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3444] , 15.6244, 2.46633, 2.38535, -0.191915, -0.0583633, 0.202299, -0.149094, -0.966147, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.632104] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3445] , 15.6244, 2.46603, 2.39979, -0.189188, -0.0658021, 0.187349, -0.113243, -0.973523, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.637759] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3446] , 15.6343, 2.46603, 2.39979, -0.189188, -0.0658021, 0.187349, -0.113243, -0.973523, -0.0303642, 1.44374, 0.27268, 7.79259, -2.53398, -0.462317, 
[2025-02-03 17:53:20.641363] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3448] , 15.6343, 2.46603, 2.39979, -0.189188, -0.0658021, 0.187349, -0.113243, -0.973523, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.649464] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3450] , 15.6443, 2.46603, 2.39979, -0.189188, -0.0658021, 0.187349, -0.113243, -0.973523, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.667801] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3452] , 15.6643, 2.46636, 2.41423, -0.183348, -0.0719184, 0.184713, -0.083829, -0.976566, 0.0330153, 1.44465, 0.584067, 6.03037, -0.124082, 0.0872612, 
[2025-02-03 17:53:20.669768] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3454] , 15.6643, 2.46636, 2.41423, -0.183348, -0.0719184, 0.184713, -0.083829, -0.976566, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.670534] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3455] , 15.6643, 2.46516, 2.43128, -0.175923, -0.0771753, 0.185849, -0.0604268, -0.977677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.671087] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3456] , 15.6643, 2.46516, 2.43128, -0.175923, -0.0771753, 0.185849, -0.0604268, -0.977677, -0.119688, 1.70491, 0.742472, 4.67987, 0.572613, 0.250077, 
[2025-02-03 17:53:20.671668] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3457] , 15.6643, 2.46516, 2.43128, -0.175923, -0.0771753, 0.185849, -0.0604268, -0.977677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.672269] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3458] , 15.6643, 2.46516, 2.43128, -0.175923, -0.0771753, 0.185849, -0.0604268, -0.977677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.672873] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3459] , 15.6643, 2.46608, 2.4474, -0.167788, -0.0800205, 0.180161, -0.0247998, -0.980063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.673713] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3460] , 15.6643, 2.46608, 2.4474, -0.167788, -0.0800205, 0.180161, -0.0247998, -0.980063, 0.0922941, 1.61218, 0.813504, 7.49257, -0.523752, -0.859499, 
[2025-02-03 17:53:20.674191] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3461] , 15.6643, 2.46608, 2.4474, -0.167788, -0.0800205, 0.180161, -0.0247998, -0.980063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.674676] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3462] , 15.6743, 2.46452, 2.46373, -0.160982, -0.0857228, 0.172375, 0.00472954, -0.981283, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.675627] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3463] , 15.6743, 2.46452, 2.46373, -0.160982, -0.0857228, 0.172375, 0.00472954, -0.981283, -0.156124, 1.63279, 0.68064, 6.11908, -1.07171, 0, 
[2025-02-03 17:53:20.678004] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3464] , 15.6743, 2.46452, 2.46373, -0.160982, -0.0857228, 0.172375, 0.00472954, -0.981283, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.682747] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3466] , 15.6743, 2.46452, 2.46373, -0.160982, -0.0857228, 0.172375, 0.00472954, -0.981283, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.685456] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3467] , 15.6843, 2.46461, 2.47826, -0.152616, -0.0903531, 0.162654, 0.0345238, -0.981931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.688483] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3468] , 15.6843, 2.46461, 2.47826, -0.152616, -0.0903531, 0.162654, 0.0345238, -0.981931, 0.00912651, 1.45254, 0.83654, -622.1, -1.42484, -0.13268, 
[2025-02-03 17:53:20.690531] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3470] , 15.6843, 2.46461, 2.47826, -0.152616, -0.0903531, 0.162654, 0.0345238, -0.981931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.693746] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3471] , 15.6843, 2.46378, 2.49313, -0.143331, -0.0938126, 0.155333, 0.0632414, -0.981362, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.695822] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3472] , 15.6943, 2.46378, 2.49313, -0.143331, -0.0938126, 0.155333, 0.0632414, -0.981362, -0.0835721, 1.48705, 0.928465, 5.96719, -0.942707, -0.242114, 
[2025-02-03 17:53:20.699138] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3474] , 15.6943, 2.46378, 2.49313, -0.143331, -0.0938126, 0.155333, 0.0632414, -0.981362, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.701666] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3475] , 15.6943, 2.46378, 2.49313, -0.143331, -0.0938126, 0.155333, 0.0632414, -0.981362, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.704062] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3476] , 15.6943, 2.46439, 2.50798, -0.13239, -0.101347, 0.152831, 0.0899769, -0.978916, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.706791] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3477] , 15.7043, 2.46439, 2.50798, -0.13239, -0.101347, 0.152831, 0.0899769, -0.978916, 0.0610436, 1.48545, 1.09419, 5.34005, 0.0752479, 0.693965, 
[2025-02-03 17:53:20.709414] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3479] , 15.7043, 2.46439, 2.50798, -0.13239, -0.101347, 0.152831, 0.0899769, -0.978916, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.711811] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3480] , 15.7043, 2.46439, 2.50798, -0.13239, -0.101347, 0.152831, 0.0899769, -0.978916, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.716337] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3481] , 15.7143, 2.46439, 2.52203, -0.121591, -0.106625, 0.146037, 0.116124, -0.976637, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.718902] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3483] , 15.7143, 2.46439, 2.52203, -0.121591, -0.106625, 0.146037, 0.116124, -0.976637, 0, 1.40461, 1.07983, 5.35951, -0.783846, 0.320029, 
[2025-02-03 17:53:20.721491] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3484] , 15.7143, 2.46439, 2.52203, -0.121591, -0.106625, 0.146037, 0.116124, -0.976637, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.724630] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3485] , 15.7143, 2.46311, 2.5371, -0.108428, -0.107609, 0.131666, 0.148351, -0.974205, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.726667] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3486] , 15.7243, 2.46311, 2.5371, -0.108428, -0.107609, 0.131666, 0.148351, -0.974205, -0.128537, 1.5067, 1.31629, 6.84686, -2.25807, -0.530005, 
[2025-02-03 17:53:20.731356] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3488] , 15.7243, 2.46311, 2.5371, -0.108428, -0.107609, 0.131666, 0.148351, -0.974205, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.732978] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3489] , 15.7243, 2.46343, 2.55117, -0.097549, -0.115357, 0.12284, 0.166259, -0.971577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.735804] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3490] , 15.7343, 2.46343, 2.55117, -0.097549, -0.115357, 0.12284, 0.166259, -0.971577, 0.0320954, 1.40781, 1.08793, 3.599, -1.18973, 1.28243, 
[2025-02-03 17:53:20.738310] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3491] , 15.7343, 2.46343, 2.55117, -0.097549, -0.115357, 0.12284, 0.166259, -0.971577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.740899] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3493] , 15.7343, 2.46343, 2.55117, -0.097549, -0.115357, 0.12284, 0.166259, -0.971577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.743365] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3494] , 15.7343, 2.46221, 2.56389, -0.0879721, -0.119256, 0.112261, 0.180229, -0.969893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.748702] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3495] , 15.7443, 2.46221, 2.56389, -0.0879721, -0.119256, 0.112261, 0.180229, -0.969893, -0.121817, 1.27192, 0.957686, 2.92068, -1.69295, 0.706148, 
[2025-02-03 17:53:20.749332] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3497] , 15.7443, 2.46221, 2.56389, -0.0879721, -0.119256, 0.112261, 0.180229, -0.969893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.753240] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3498] , 15.7443, 2.46221, 2.56389, -0.0879721, -0.119256, 0.112261, 0.180229, -0.969893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.754640] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3499] , 15.7443, 2.46031, 2.57331, -0.0813239, -0.121614, 0.101262, 0.191559, -0.968639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.757307] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3500] , 15.7544, 2.46031, 2.57331, -0.0813239, -0.121614, 0.101262, 0.191559, -0.968639, -0.190431, 0.941368, 0.664825, 2.42579, -1.8583, 0.527477, 
[2025-02-03 17:53:20.761897] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3502] , 15.7544, 2.46031, 2.57331, -0.0813239, -0.121614, 0.101262, 0.191559, -0.968639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.764453] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3503] , 15.7544, 2.45774, 2.57934, -0.078912, -0.122011, 0.092274, 0.200545, -0.967667, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.767336] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3504] , 15.7643, 2.45774, 2.57934, -0.078912, -0.122011, 0.092274, 0.200545, -0.967667, -0.256123, 0.603074, 0.241188, 1.96607, -1.56871, 0.164723, 
[2025-02-03 17:53:20.769647] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3506] , 15.7643, 2.45774, 2.57934, -0.078912, -0.122011, 0.092274, 0.200545, -0.967667, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.772134] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3507] , 15.7643, 2.45464, 2.58222, -0.0807217, -0.120442, 0.0820125, 0.209222, -0.966951, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.774777] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3508] , 15.7743, 2.45464, 2.58222, -0.0807217, -0.120442, 0.0820125, 0.209222, -0.966951, -0.310814, 0.28833, -0.18097, 1.96054, -1.89742, -0.142527, 
[2025-02-03 17:53:20.780005] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3510] , 15.7743, 2.45464, 2.58222, -0.0807217, -0.120442, 0.0820125, 0.209222, -0.966951, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.781070] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3511] , 15.7743, 2.45464, 2.58222, -0.0807217, -0.120442, 0.0820125, 0.209222, -0.966951, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.783595] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3512] , 15.7743, 2.45078, 2.5825, -0.085459, -0.118023, 0.0726374, 0.217155, -0.966249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.786432] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3513] , 15.7843, 2.45078, 2.5825, -0.085459, -0.118023, 0.0726374, 0.217155, -0.966249, -0.385485, 0.0279066, -0.473734, 1.80812, -1.77314, -0.290608, 
[2025-02-03 17:53:20.788897] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3514] , 15.7843, 2.45078, 2.5825, -0.085459, -0.118023, 0.0726374, 0.217155, -0.966249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.791533] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3516] , 15.7843, 2.45078, 2.5825, -0.085459, -0.118023, 0.0726374, 0.217155, -0.966249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.800058] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3518] , 15.7943, 2.44676, 2.58097, -0.0924038, -0.116967, 0.0659741, 0.221599, -0.965847, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.800658] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3519] , 15.7943, 2.44676, 2.58097, -0.0924038, -0.116967, 0.0659741, 0.221599, -0.965847, -0.401696, -0.152967, -0.694471, 1.02398, -1.25672, 0, 
[2025-02-03 17:53:20.801949] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3520] , 15.7943, 2.44276, 2.5785, -0.100693, -0.117566, 0.0597667, 0.221898, -0.966109, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.804852] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3521] , 15.8044, 2.44276, 2.5785, -0.100693, -0.117566, 0.0597667, 0.221898, -0.966109, -0.400462, -0.247202, -0.828912, 0.135851, -1.18029, 0.364995, 
[2025-02-03 17:53:20.808585] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3522] , 15.8044, 2.44276, 2.5785, -0.100693, -0.117566, 0.0597667, 0.221898, -0.966109, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.811895] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3524] , 15.8044, 2.44276, 2.5785, -0.100693, -0.117566, 0.0597667, 0.221898, -0.966109, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.814474] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3525] , 15.8044, 2.43917, 2.57534, -0.109911, -0.120838, 0.0536603, 0.217507, -0.967062, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.817455] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3526] , 15.8143, 2.43917, 2.57534, -0.109911, -0.120838, 0.0536603, 0.217507, -0.967062, -0.358755, -0.315772, -0.921809, -0.864959, -1.14569, 0.968552, 
[2025-02-03 17:53:20.820090] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3528] , 15.8143, 2.43917, 2.57534, -0.109911, -0.120838, 0.0536603, 0.217507, -0.967062, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.822564] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3529] , 15.8143, 2.43568, 2.57178, -0.119209, -0.125216, 0.0482377, 0.211082, -0.968214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.826641] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3530] , 15.8243, 2.43568, 2.57178, -0.119209, -0.125216, 0.0482377, 0.211082, -0.968214, -0.349599, -0.35637, -0.929759, -1.29366, -1.01992, 1.18153, 
[2025-02-03 17:53:20.829117] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3532] , 15.8243, 2.43568, 2.57178, -0.119209, -0.125216, 0.0482377, 0.211082, -0.968214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.831761] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3533] , 15.8243, 2.43568, 2.57178, -0.119209, -0.125216, 0.0482377, 0.211082, -0.968214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.834468] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3534] , 15.8243, 2.43202, 2.56788, -0.128044, -0.129353, 0.0434927, 0.204359, -0.969337, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.836804] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3535] , 15.8343, 2.43202, 2.56788, -0.128044, -0.129353, 0.0434927, 0.204359, -0.969337, -0.365647, -0.389531, -0.883524, -1.34635, -0.917609, 1.09942, 
[2025-02-03 17:53:20.839352] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3537] , 15.8343, 2.43202, 2.56788, -0.128044, -0.129353, 0.0434927, 0.204359, -0.969337, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.842617] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3538] , 15.8343, 2.43202, 2.56788, -0.128044, -0.129353, 0.0434927, 0.204359, -0.969337, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.846315] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3539] , 15.8443, 2.4284, 2.56301, -0.136373, -0.133213, 0.0377488, 0.199016, -0.970166, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:53:20.848597] [0x0000007f5fea89a0] [MocapTag] [0x00005f2f] [3540] , 15.8443, 2.4284, 2.56301, -0.136373, -0.133213, 0.0377488, 0.199016, -0.970166, -0.362127, -0.48711, -0.832916, -1.02596, -1.1015, 1.05023, 
