[2025-02-03 14:35:07.608734] [0x0000007f9a42d010] [MocapTag] [0x000043c1] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:35:23.715019] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6003] , 16.7125, 0.000227143, -0.198908, -1.0736, -0.997625, 0.0053963, -0.0293542, -0.0620801, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.716839] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6005] , 16.7125, 0.000227143, -0.198908, -1.0736, -0.997625, 0.0053963, -0.0293542, -0.0620801, 0.00422812, 0, 0.0143098, 0, 0.177335, -0.0988282, 
[2025-02-03 14:35:23.719697] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6006] , 16.7125, 0.000227143, -0.198908, -1.0736, -0.997625, 0.0053963, -0.0293542, -0.0620801, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.722404] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6007] , 16.7125, -0.000132562, -0.199297, -1.07328, -0.9977, 0.00434068, -0.0276653, -0.0617333, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.727301] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6009] , 16.7226, -0.000132562, -0.199297, -1.07328, -0.9977, 0.00434068, -0.0276653, -0.0617333, -0.0359705, -0.038838, 0.0315407, 0.234079, 0.323657, 0.0789359, 
[2025-02-03 14:35:23.730143] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6010] , 16.7226, -0.000132562, -0.199297, -1.07328, -0.9977, 0.00434068, -0.0276653, -0.0617333, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.732983] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6011] , 16.7325, 0.000135823, -0.200142, -1.07163, -0.998183, 0.00149245, -0.0149974, -0.0583478, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.737095] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6013] , 16.7325, 0.000135823, -0.200142, -1.07163, -0.998183, 0.00149245, -0.0149974, -0.0583478, 0.0268386, -0.0844886, 0.165308, 0.73638, 2.49243, 0.707901, 
[2025-02-03 14:35:23.738524] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6014] , 16.7325, 0.000135823, -0.200142, -1.07163, -0.998183, 0.00149245, -0.0149974, -0.0583478, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.744080] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6015] , 16.7425, -2.13253e-05, -0.200509, -1.07129, -0.998126, 0.00285822, -0.0148916, -0.0592913, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.745984] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6017] , 16.7425, -2.13253e-05, -0.200509, -1.07129, -0.998126, 0.00285822, -0.0148916, -0.0592913, -0.0157149, -0.0367964, 0.0345363, -0.274301, 0.0377689, -0.19302, 
[2025-02-03 14:35:23.748681] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6018] , 16.7425, -2.13253e-05, -0.200509, -1.07129, -0.998126, 0.00285822, -0.0148916, -0.0592913, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.751402] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6019] , 16.7425, -0.000552222, -0.200768, -1.07103, -0.998167, 0.00266194, -0.0138647, -0.0588516, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.754923] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6020] , 16.7525, -0.000552222, -0.200768, -1.07103, -0.998167, 0.00266194, -0.0138647, -0.0588516, -0.0530897, -0.0258272, 0.0254058, 0.052619, 0.202414, 0.0897571, 
[2025-02-03 14:35:23.758959] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6022] , 16.7525, -0.000552222, -0.200768, -1.07103, -0.998167, 0.00266194, -0.0138647, -0.0588516, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.761603] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6023] , 16.7525, -0.000562578, -0.200415, -1.07418, -0.998241, -0.00802314, -0.00507684, -0.0585224, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.764691] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6024] , 16.7625, -0.000562578, -0.200415, -1.07418, -0.998241, -0.00802314, -0.00507684, -0.0585224, 0, 0.0353114, -0.315215, -626.081, 1.62935, 0.0846647, 
[2025-02-03 14:35:23.767447] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6026] , 16.7625, -0.000562578, -0.200415, -1.07418, -0.998241, -0.00802314, -0.00507684, -0.0585224, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.770256] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6027] , 16.7625, -0.000562578, -0.200415, -1.07418, -0.998241, -0.00802314, -0.00507684, -0.0585224, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.775036] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6028] , 16.7725, -5.6143e-05, -0.201215, -1.07471, -0.998373, -0.00547224, -0.00325352, -0.0566613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.777927] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6030] , 16.7725, -5.6143e-05, -0.201215, -1.07471, -0.998373, -0.00547224, -0.00325352, -0.0566613, 0.0506436, -0.0800844, -0.0525724, -0.486684, 0.395845, 0.368344, 
[2025-02-03 14:35:23.780518] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6031] , 16.7725, -0.000507797, -0.20141, -1.07444, -0.998371, -0.00561757, -0.00128512, -0.0567622, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.784897] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6032] , 16.7825, -0.000507797, -0.20141, -1.07444, -0.998371, -0.00561757, -0.00128512, -0.0567622, -0.0451654, -0.0194314, 0.0271714, 0.05126, 0.391286, 0, 
[2025-02-03 14:35:23.786383] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6034] , 16.7825, -0.000507797, -0.20141, -1.07444, -0.998371, -0.00561757, -0.00128512, -0.0567622, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.791039] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6035] , 16.7825, -0.000507797, -0.20141, -1.07444, -0.998371, -0.00561757, -0.00128512, -0.0567622, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.793955] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6036] , 16.7925, -0.000924521, -0.201675, -1.07428, -0.998383, -0.00615046, -0.000903017, -0.0565038, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.796545] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6038] , 16.7925, -0.000924521, -0.201675, -1.07428, -0.998383, -0.00615046, -0.000903017, -0.0565038, -0.0416724, -0.0264971, 0.0159179, 0.110817, 0.0705625, 0.0514887, 
[2025-02-03 14:35:23.799505] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6039] , 16.7925, -0.000924521, -0.201675, -1.07428, -0.998383, -0.00615046, -0.000903017, -0.0565038, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.802227] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6040] , 16.7925, -0.00117905, -0.201665, -1.07369, -0.998396, -0.00623303, 0.000255962, -0.0562676, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.807295] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6042] , 16.8026, -0.00117905, -0.201665, -1.07369, -0.998396, -0.00623303, 0.000255962, -0.0562676, -0.0254525, 0, 0.0590806, 0, 0.230783, 0.045912, 
[2025-02-03 14:35:23.810523] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6043] , 16.8026, -0.00117905, -0.201665, -1.07369, -0.998396, -0.00623303, 0.000255962, -0.0562676, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.812754] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6044] , 16.8026, -0.00160388, -0.202152, -1.07388, -0.998386, -0.00584765, 0.00258711, -0.0564324, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.815725] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6046] , 16.8125, -0.00160388, -0.202152, -1.07388, -0.998386, -0.00584765, 0.00258711, -0.0564324, -0.0424834, -0.0486898, -0.0194596, -0.0506401, 0.469623, -0.0358403, 
[2025-02-03 14:35:23.818472] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6047] , 16.8125, -0.00160388, -0.202152, -1.07388, -0.998386, -0.00584765, 0.00258711, -0.0564324, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.825185] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6048] , 16.8225, -0.00206693, -0.202454, -1.07364, -0.998376, -0.00647844, 0.00329221, -0.0565055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.826486] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6050] , 16.8225, -0.00206693, -0.202454, -1.07364, -0.998376, -0.00647844, 0.00329221, -0.0565055, -0.0463047, -0.0302354, 0.0238841, 0.133967, 0.133572, 0, 
[2025-02-03 14:35:23.829139] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6051] , 16.8225, -0.00206693, -0.202454, -1.07364, -0.998376, -0.00647844, 0.00329221, -0.0565055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.831972] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6052] , 16.8225, -0.00240086, -0.202647, -1.0733, -0.998375, -0.00690171, 0.00399752, -0.0564182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.834943] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6053] , 16.8325, -0.00240086, -0.202647, -1.0733, -0.998375, -0.00690171, 0.00399752, -0.0564182, -0.0333936, -0.0192832, 0.0340961, 0.0924587, 0.136173, 0, 
[2025-02-03 14:35:23.839287] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6055] , 16.8325, -0.00240086, -0.202647, -1.0733, -0.998375, -0.00690171, 0.00399752, -0.0564182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.842891] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6056] , 16.8425, -0.00279329, -0.203066, -1.07339, -0.998333, -0.00687091, 0.00665445, -0.0569145, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.845405] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6058] , 16.8425, -0.00279329, -0.203066, -1.07339, -0.998333, -0.00687091, 0.00665445, -0.0569145, -0.0392426, -0.0419448, -0.00848526, 0, 0.530158, -0.103515, 
[2025-02-03 14:35:23.847799] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6059] , 16.8425, -0.00279329, -0.203066, -1.07339, -0.998333, -0.00687091, 0.00665445, -0.0569145, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.850531] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6060] , 16.8425, -0.00279329, -0.203066, -1.07339, -0.998333, -0.00687091, 0.00665445, -0.0569145, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.855308] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6062] , 16.8525, -0.0033441, -0.203111, -1.07272, -0.998373, -0.00660749, 0.00570812, -0.0563401, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.858356] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6063] , 16.8525, -0.0033441, -0.203111, -1.07272, -0.998373, -0.00660749, 0.00570812, -0.0563401, -0.055081, -0.0044511, 0.06684, -0.0640154, -0.18516, 0.116846, 
[2025-02-03 14:35:23.860923] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6064] , 16.8525, -0.00367715, -0.203366, -1.07266, -0.998363, -0.00645871, 0.00696989, -0.0563936, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.864976] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6065] , 16.8625, -0.00367715, -0.203366, -1.07266, -0.998363, -0.00645871, 0.00696989, -0.0563936, -0.0333056, -0.0254732, 0.00610456, 0, 0.253556, 0, 
[2025-02-03 14:35:23.866522] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6067] , 16.8625, -0.00367715, -0.203366, -1.07266, -0.998363, -0.00645871, 0.00696989, -0.0563936, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.871887] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6068] , 16.8625, -0.00367715, -0.203366, -1.07266, -0.998363, -0.00645871, 0.00696989, -0.0563936, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.875160] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6069] , 16.8725, -0.00408024, -0.203748, -1.07254, -0.998358, -0.00707293, 0.00699944, -0.0564072, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.876801] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6071] , 16.8725, -0.00408024, -0.203748, -1.07254, -0.998358, -0.00707293, 0.00699944, -0.0564072, -0.0403084, -0.0382021, 0.0114177, 0.123024, 0, 0, 
[2025-02-03 14:35:23.879871] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6072] , 16.8725, -0.00408024, -0.203748, -1.07254, -0.998358, -0.00707293, 0.00699944, -0.0564072, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.882479] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6073] , 16.8725, -0.00443364, -0.204034, -1.07236, -0.998367, -0.00770422, 0.00626645, -0.0562507, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.887171] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6075] , 16.8825, -0.00443364, -0.204034, -1.07236, -0.998367, -0.00770422, 0.00626645, -0.0562507, -0.03534, -0.0286131, 0.0184002, 0.117588, -0.153238, 0, 
[2025-02-03 14:35:23.889742] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6076] , 16.8825, -0.00443364, -0.204034, -1.07236, -0.998367, -0.00770422, 0.00626645, -0.0562507, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.892462] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6077] , 16.8825, -0.00454011, -0.204742, -1.07286, -0.998315, -0.00862203, 0.00787775, -0.0568352, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.895589] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6079] , 16.8925, -0.00454011, -0.204742, -1.07286, -0.998315, -0.00862203, 0.00787775, -0.0568352, -0.0106469, -0.0707958, -0.0503389, 0.202346, 0.310344, -0.121289, 
[2025-02-03 14:35:23.898328] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6080] , 16.8925, -0.00454011, -0.204742, -1.07286, -0.998315, -0.00862203, 0.00787775, -0.0568352, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.902549] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6081] , 16.8925, -0.00489213, -0.204849, -1.07238, -0.998305, -0.00905271, 0.00714859, -0.0570527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.905658] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6083] , 16.9025, -0.00489213, -0.204849, -1.07238, -0.998305, -0.00905271, 0.00714859, -0.0570527, -0.0352025, -0.0107259, 0.0486002, 0.0779629, -0.150905, -0.0427157, 
[2025-02-03 14:35:23.908192] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6084] , 16.9025, -0.00489213, -0.204849, -1.07238, -0.998305, -0.00905271, 0.00714859, -0.0570527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.910851] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6085] , 16.9025, -0.0053226, -0.205018, -1.07216, -0.998337, -0.00997516, 0.00462417, -0.0565835, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.914065] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6086] , 16.9125, -0.0053226, -0.205018, -1.07216, -0.998337, -0.00997516, 0.00462417, -0.0565835, -0.0430464, -0.0169281, 0.0217267, 0.154948, -0.513617, 0.0982985, 
[2025-02-03 14:35:23.918354] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6088] , 16.9125, -0.0053226, -0.205018, -1.07216, -0.998337, -0.00997516, 0.00462417, -0.0565835, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.920897] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6089] , 16.9125, -0.00572305, -0.205531, -1.07258, -0.998294, -0.00953805, 0.0056796, -0.0573226, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.924040] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6090] , 16.9225, -0.00572305, -0.205531, -1.07258, -0.998294, -0.00953805, 0.0056796, -0.0573226, -0.0400449, -0.0512479, -0.0418616, -0.0745535, 0.214232, -0.149893, 
[2025-02-03 14:35:23.926766] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6092] , 16.9225, -0.00572305, -0.205531, -1.07258, -0.998294, -0.00953805, 0.0056796, -0.0573226, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.929667] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6093] , 16.9225, -0.00572305, -0.205531, -1.07258, -0.998294, -0.00953805, 0.0056796, -0.0573226, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.934324] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6094] , 16.9325, -0.00616058, -0.205477, -1.07263, -0.998301, -0.0109976, 0.00229491, -0.0571803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.937108] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6096] , 16.9325, -0.00616058, -0.205477, -1.07263, -0.998301, -0.0109976, 0.00229491, -0.0571803, -0.0437532, 0.0054272, -0.00569543, 0.252509, -0.692218, 0, 
[2025-02-03 14:35:23.939861] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6097] , 16.9325, -0.00616058, -0.205477, -1.07263, -0.998301, -0.0109976, 0.00229491, -0.0571803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.942665] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6098] , 16.9325, -0.0066769, -0.205933, -1.07239, -0.998326, -0.0120551, 0.000423235, -0.0565686, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.945602] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6100] , 16.9425, -0.0066769, -0.205933, -1.07239, -0.998326, -0.0120551, 0.000423235, -0.0565686, -0.0516319, -0.0456364, 0.0249145, 0.189781, -0.384316, 0.126762, 
[2025-02-03 14:35:23.949817] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6101] , 16.9425, -0.0066769, -0.205933, -1.07239, -0.998326, -0.0120551, 0.000423235, -0.0565686, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.952904] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6102] , 16.9525, -0.00671517, -0.206383, -1.0724, -0.998322, -0.011252, 0.00241428, -0.0567565, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.955446] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6104] , 16.9525, -0.00671517, -0.206383, -1.0724, -0.998322, -0.011252, 0.00241428, -0.0567565, -0.00382732, -0.0450295, 0, -0.137758, 0.406204, -0.0422239, 
[2025-02-03 14:35:23.958417] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6105] , 16.9525, -0.00671517, -0.206383, -1.0724, -0.998322, -0.011252, 0.00241428, -0.0567565, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.960915] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6106] , 16.9525, -0.00699437, -0.206851, -1.07214, -0.998287, -0.0110987, 0.00423613, -0.0572792, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.965782] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6108] , 16.9625, -0.00699437, -0.206851, -1.07214, -0.998287, -0.0110987, 0.00423613, -0.0572792, -0.0279197, -0.0467679, 0.02587, 0, 0.364315, -0.108881, 
[2025-02-03 14:35:23.968352] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6109] , 16.9625, -0.00699437, -0.206851, -1.07214, -0.998287, -0.0110987, 0.00423613, -0.0572792, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.971030] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6110] , 16.9625, -0.00725802, -0.207037, -1.07188, -0.998289, -0.0111017, 0.00369447, -0.0572904, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.975136] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6111] , 16.9725, -0.00725802, -0.207037, -1.07188, -0.998289, -0.0111017, 0.00369447, -0.0572904, -0.0263649, -0.0186445, 0.0260442, 0, -0.108208, 0, 
[2025-02-03 14:35:23.976838] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6113] , 16.9725, -0.00725802, -0.207037, -1.07188, -0.998289, -0.0111017, 0.00369447, -0.0572904, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.980658] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6114] , 16.9725, -0.00725802, -0.207037, -1.07188, -0.998289, -0.0111017, 0.00369447, -0.0572904, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.983485] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6115] , 16.9825, -0.00771577, -0.207338, -1.07176, -0.998303, -0.0118607, 0.00216568, -0.0569641, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.986336] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6117] , 16.9825, -0.00771577, -0.207338, -1.07176, -0.998303, -0.0118607, 0.00216568, -0.0569641, -0.0457755, -0.0300731, 0.0121175, 0.13392, -0.313154, 0.0686742, 
[2025-02-03 14:35:23.990031] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6118] , 16.9825, -0.00771577, -0.207338, -1.07176, -0.998303, -0.0118607, 0.00216568, -0.0569641, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.991956] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6119] , 16.9825, -0.00810696, -0.207778, -1.07183, -0.998301, -0.0123515, 0.00198261, -0.0569163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:23.998611] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6121] , 16.9925, -0.00810696, -0.207778, -1.07183, -0.998301, -0.0123515, 0.00198261, -0.0569163, -0.0391186, -0.0439677, -0.00790721, 0.0959158, -0.0420255, 0, 
[2025-02-03 14:35:23.999176] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6122] , 16.9925, -0.00810696, -0.207778, -1.07183, -0.998301, -0.0123515, 0.00198261, -0.0569163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.000974] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6123] , 16.9925, -0.00836629, -0.207965, -1.07171, -0.998289, -0.0120688, 0.00276134, -0.0571523, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.003956] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6124] , 17.0025, -0.00836629, -0.207965, -1.07171, -0.998289, -0.0120688, 0.00276134, -0.0571523, -0.0259332, -0.0187157, 0.0120114, -0.047493, 0.158124, -0.049115, 
[2025-02-03 14:35:24.006528] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6126] , 17.0025, -0.00836629, -0.207965, -1.07171, -0.998289, -0.0120688, 0.00276134, -0.0571523, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.011471] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6127] , 17.0025, -0.00836629, -0.207965, -1.07171, -0.998289, -0.0120688, 0.00276134, -0.0571523, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.014172] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6128] , 17.0125, -0.00877905, -0.208317, -1.0717, -0.998288, -0.012839, 0.00215455, -0.0570298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.017061] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6130] , 17.0125, -0.00877905, -0.208317, -1.0717, -0.998288, -0.012839, 0.00215455, -0.0570298, -0.0412756, -0.035174, 0, 0.146818, -0.129643, 0, 
[2025-02-03 14:35:24.019798] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6131] , 17.0125, -0.00877905, -0.208317, -1.0717, -0.998288, -0.012839, 0.00215455, -0.0570298, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.022915] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6132] , 17.0225, -0.00902147, -0.208746, -1.07177, -0.998267, -0.0141609, 0.00184823, -0.0570845, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.026777] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6134] , 17.0225, -0.00902147, -0.208746, -1.07177, -0.998267, -0.0141609, 0.00184823, -0.0570845, -0.0242422, -0.0428911, -0.00720109, 0.260496, -0.0763995, 0, 
[2025-02-03 14:35:24.029566] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6135] , 17.0225, -0.00902147, -0.208746, -1.07177, -0.998267, -0.0141609, 0.00184823, -0.0570845, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.032121] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6136] , 17.0225, -0.00952508, -0.208873, -1.07158, -0.998288, -0.0136559, 0.00136633, -0.0568549, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.035336] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6137] , 17.0325, -0.00952508, -0.208873, -1.07158, -0.998288, -0.0136559, 0.00136633, -0.0568549, -0.0503611, -0.0127049, 0.0188034, -0.106382, -0.0898149, 0.0474334, 
[2025-02-03 14:35:24.038058] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6139] , 17.0325, -0.00952508, -0.208873, -1.07158, -0.998288, -0.0136559, 0.00136633, -0.0568549, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.041830] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6140] , 17.0325, -0.00985332, -0.20928, -1.07165, -0.998275, -0.0142074, 0.00142139, -0.0569553, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:24.044961] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6141] , 17.0425, -0.00985332, -0.20928, -1.07165, -0.998275, -0.0142074, 0.00142139, -0.0569553, -0.0328242, -0.040788, -0.00679343, 0.110769, 0, 0, 
[2025-02-03 14:35:24.047680] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [6143] , 17.0425, -0.00985332, -0.20928, -1.07165, -0.998275, -0.0142074, 0.00142139, -0.0569553, 0, 0, 0, 0, 0, 0, 
